real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3815066162,654.6965134,10.91160856,0.181860143,-0.000645314,738.0105012,85.73232274,93.70753059,85.70084755,0.016676582,0.064616693,0.040646638,85.71658514,65.18777951,109,208,0,407,0,174.0979359,1235.898523,0.052745252
3815066162,654.9132977,10.91522163,0.18192036,1.19E-05,737.975396,93.54100839,101.142029,93.4018403,-0.394911635,-0.011959319,-0.203435477,93.47142434,71.08536336,119,222,0,409,0,374.0546695,2655.365277,0.026770465
3815066162,655.1547933,10.91924655,0.181987443,-0.000453116,737.9112042,113.0327647,122.9027432,112.9557402,0.953503167,0.946425655,0.949964411,112.9942524,85.9325462,108,207,0,410,0,198.8728178,1411.772177,0.060868565
3815066162,655.2285454,10.92047576,0.182007929,6.88E-06,737.8634845,55.33412351,59.29712142,55.34623431,0.133797559,0.25427632,0.194036939,55.34017891,42.0864104,90,183,0,411,0,76.25031781,541.2910539,0.077751905
3815066162,655.2874343,10.92145724,0.182024287,-3.42E-05,737.9141631,122.9660624,132.9470144,122.8951178,0.335429491,-0.158418476,0.088505507,122.9305901,93.48916767,118,220,0,412,0,303.7297789,2156.138057,0.043359546
3815066162,655.5461075,10.92576846,0.182096141,6.74E-05,737.8673371,181.8438784,191.5681998,181.5444063,-0.424469833,-1.162790481,-0.793630157,181.6941423,138.1790662,109,208,0,414,0,407.5582665,2893.202939,0.047759894
3815066163,656.1413658,10.93568943,0.18226149,0.000360339,737.864012,156.431726,170.9576401,156.2560776,0.847062879,1.161437857,1.004250368,156.3439018,118.9001146,105,203,0,417,0,181.1250572,1285.78314,0.092472915
3815066163,656.4009645,10.94001607,0.182333601,0.000236301,737.7922542,205.0490039,215.3184328,204.6986965,-1.117282173,-1.204058156,-1.160670164,204.8738502,155.8073196,118,220,0,418,0,290.2224065,2060.250983,0.075625407
3815066163,656.4809811,10.94134969,0.182355828,3.53E-05,737.7923737,58.73837471,63.33472933,58.49163721,0.522026038,0.410798537,0.466412288,58.61500596,44.57692847,116,217,0,420,0,241.6286907,1715.290538,0.025987975
3815066164,657.0013659,10.95002277,0.182500379,-0.000235129,737.6369454,70.89705972,76.87236811,71.02618969,0.396537091,0.421302399,0.408919745,70.96162471,53.96657762,93,186,0,422,0,112.0297943,795.2848872,0.067858171
3815066164,657.2953963,10.95492327,0.182582055,0.000225126,737.7055875,117.5170842,127.8351321,117.2181928,0.32251653,0.547521746,0.435019138,117.3676385,89.25852249,116,216,0,423,0,294.0110846,2087.146315,0.042765819
