labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3
Rep1_low,1.28382732733718,245.831624920456,63.5760229445589,50.7419332648306,1.02521119946864,1.07741802877257
Rep2_low,1.28597871195978,239.348038987414,62.4141927463804,49.9185905307357,1.02521119946864,1.07741802877257
Rep1_high,1.42682201482202,37.4299252305937,15.0322627904747,13.0781650731025,1.02521119946864,1.07741802877257
Rep2_high,1.38899302189886,42.3985935054684,15.4238376138971,13.2103414800307,1.02521119946864,1.07741802877257
Rep1_-n,1.35546231516324,212.186125041581,70.0747045298956,58.997139719189,1.02521119946864,1.07741802877257
Rep2_-n,1.25576960934393,304.690729410921,70.2490100767219,54.3420731758782,1.02521119946864,1.07741802877257
Rep1_-p ,1.45029232676514,95.3577776116068,40.5347916036303,35.5564643850597,1.02521119946864,1.07741802877257
Rep2_-p ,1.33989055128099,133.531661048346,42.01965654512,35.0483919100998,1.02521119946864,1.07741802877257
