labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3
Rep1_low,1.54673587406268,100.366499668837,52.2992659241168,45.421672433514,1.02565298189567,1.09417777366679
Rep2_low,1.38956593787342,147.646731525913,53.7305585100482,43.6130969765492,1.02565298189567,1.09417777366679
Rep1_high,1.2006399176956,91.0770410806563,15.9372923404284,9.6962570652471,1.02565298189567,1.09417777366679
Rep2_high,1.20216180042178,87.5928251416582,15.4609060771186,9.45862597364272,1.02565298189567,1.09417777366679
Rep1_-n,1.36353015662931,176.132466284262,59.5111400869951,47.4416995107331,1.02565298189567,1.09417777366679
Rep2_-n,1.29800012616026,230.986244202313,62.908443972904,47.0801596869485,1.02565298189567,1.09417777366679
