0.997,1.160038,1.16008,1.160118,1.160143,1.160109,1.160125,1.160167
1.0053,1.158772,1.158789,1.158887,1.158886,1.158877,1.158886,1.158903
1.0196,1.156384,1.156424,1.156529,1.156519,1.156493,1.156469,1.156492
1.034,1.15408,1.154093,1.154188,1.15417,1.154182,1.154168,1.154181
1.0486,1.151847,1.151874,1.151953,1.15193,1.151906,1.151927,1.151911
1.0633,1.149609,1.149691,1.149791,1.149752,1.149703,1.149725,1.149677
1.0857,1.146487,1.14653,1.146602,1.146588,1.146548,1.146499,1.146529
1.1008,1.1445,1.144514,1.144593,1.144565,1.144525,1.144527,1.144529
1.1162,1.142452,1.142443,1.142533,1.14254,1.142445,1.142501,1.142455
