real_time_s,peak_time_s,peak_time_m,peak_time_h,avg_baseline,bl_slope,pk_fwhm,transit_t,valve_state,pk_order,segment_num,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg
3808308236.17890,229.805898427963,3.83009830713272,0.0638349717855454,-21.5247753158741,3.64384315267268e-05,132,233,5,2,0,18.2533452918038,20.7988263797637,18.0956782212277,-0.183209597979077,-0.260843282132209,-0.222026440055643,18.1745117565158,13.0730593119586
3808308236.37776,230.004752159119,3.83341253598531,0.0638902089330885,-21.5383911856208,-8.29298864974177e-05,99,190,5,3,0,14.2806497542112,15.4081332989239,14.1169050314794,-0.237852310237601,-0.260822130651096,-0.249337220444348,14.1987773928453,10.2132844887795
3808308236.50706,230.134051322937,3.83556752204895,0.0639261253674825,-21.522896318116,7.77618526548853e-05,131,238,5,4,0,37.02293815062,37.8322681759917,37.0407016730333,-1.06624781398716,-1.24498066039844,-1.1556142371928,37.0318199118267,26.6372590704406
3808308236.54656,230.173549175262,3.83622581958771,0.0639370969931285,-21.5692209933599,0.000120297702556384,165,266,5,5,0,21.6047478383471,42.8070148586356,23.3252068451744,-5.03732736580532,-1.64303089878352,-3.34017913229442,22.4649773417608,16.1592226060958
3808308236.70878,230.335777521133,3.83892962535222,0.0639821604225371,-21.5300896805514,9.98503131941548e-05,128,234,5,6,0,46.2596860074723,52.8340890617316,46.3077789897628,-1.292800332602,-1.14077898457511,-1.21678965858856,46.2837324986175,33.2922275018655
3808308236.89706,230.524050474167,3.84206750790278,0.0640344584650464,-21.5280512076479,-0.00041832395241051,100,195,5,9,0,18.1644222856822,19.8474055273241,18.1581106556371,-0.558487567231889,-0.172592607728953,-0.365540087480421,18.1612664706597,13.0635318809101
3808308236.97696,230.603950738907,3.84339917898178,0.0640566529830297,-21.5212371112302,-3.47503687716955e-05,106,203,5,10,0,25.8615200827479,28.4357398943434,25.524085957003,-0.792592035937622,-0.465944550875389,-0.629268293406505,25.6928030198755,18.481021238377
3808308237.02280,230.649796962738,3.8441632827123,0.064069388045205,-21.5198118079102,1.71668500214657e-05,119,225,5,11,0,31.0066748416721,31.8589781935908,30.8348378068367,-0.673648371953513,-0.9241030617941,-0.798875716873806,30.9207563242544,22.2415263096504
3808308237.16761,230.794607877731,3.84657679796219,0.0641096132993698,-21.5179819981227,-0.000110136085632643,118,219,5,12,0,13.5469966987632,14.8760389027401,13.5701516347132,-0.391046706189541,-0.0905976919640496,-0.240822199076795,13.5585741667382,9.75278162307778
3808308237.22812,230.85511302948,3.847585217158,0.0641264202859667,-21.5452644655313,0.000114058683438446,121,223,5,13,0,23.8398936212221,26.0529563272923,23.7151533003605,-0.833335141211226,-0.835267325943182,-0.834301233577204,23.7775234607913,17.1033466350462
3808308237.36967,230.996660470963,3.84994434118271,0.0641657390197118,-21.5569339625171,9.28035676109519e-05,104,205,5,14,0,23.913913456879,23.942444229136,23.6970268315627,-0.677000893251688,-0.513112963043043,-0.595056928147365,23.8054701442209,17.1234488889577
3808308237.67570,231.30269575119,3.8550449291865,0.064250748819775,-21.5461062239198,-4.14727147981046e-05,119,220,5,17,0,29.4333995326492,33.1472995063337,29.2527842807344,-0.808371352599234,-0.615746626572413,-0.712058989585824,29.3430919066918,21.1067007483658
3808308237.74117,231.368164539337,3.85613607565562,0.0642689345942603,-21.5289155589234,6.00071336903467e-05,125,227,5,18,0,17.9430133585532,18.7475358842813,17.8918621829671,-0.426229536418073,-0.0664370231744374,-0.246333279796255,17.9174377707601,12.8881441126746
3808308237.87566,231.502650976181,3.85837751626968,0.0643062919378281,-21.5194869165154,-1.81071661316147e-05,124,232,5,19,0,17.7725476794304,18.6860162984557,17.6509400630725,-0.469809207607644,-0.527087879568682,-0.498448543588163,17.7117438712515,12.7401869854401
3808308238.23251,231.859505176544,3.86432508627574,0.0644054181045956,-21.5065025817575,-6.46672959151913e-06,122,226,5,20,0,40.2501498051506,45.4610006591992,40.2506236433725,-1.06671388953459,-0.8611119619905,-0.963912925762545,40.2503867242616,28.9523977328797
3808308238.29642,231.923418521881,3.86539030869802,0.0644231718116336,-21.5013645018198,7.43342926714315e-05,142,249,5,21,0,45.5911099307413,53.4474651986349,45.7742678790379,-1.54612811917264,-1.28569375976962,-1.41591093947113,45.6826889048896,32.8598924463138
