fl1_real_time_s,fl1_peak_time_s,fl1_peak_time_m,fl1_peak_time_h,fl1_avg_baseline,fl1_bl_slope,fl1_pk_fwhm,fl1_transit_t,fl1_valve_state,fl1_pk_order,fl1_segment_num,fl1_pk_ht1_hz,fl1_pk_ht2_hz,fl1_pk_ht3_hz,fl1_node_dev_1,fl1_node_dev_2,fl1_node_dev_mean,fl1_avg_pk_ht_hz,fl1_mass_pg,fl1_pair_id,fl1_bl_avg_hz,fl2_real_time_s,fl2_peak_time_s,fl2_peak_time_m,fl2_peak_time_h,fl2_avg_baseline,fl2_bl_slope,fl2_pk_fwhm,fl2_transit_t,fl2_valve_state,fl2_pk_order,fl2_segment_num,fl2_pk_ht1_hz,fl2_pk_ht2_hz,fl2_pk_ht3_hz,fl2_node_dev_1,fl2_node_dev_2,fl2_node_dev_mean,fl2_avg_pk_ht_hz,fl2_mass_pg,fl2_pair_id,fl2_bl_avg_hz,fl1_bl_dens_gcm3,fl2_bl_dens_gcm3,density_gcm3,volume_fl
3801480017.32452,347.229986906052,5.78716644843419,0.0964527741405699,-2.16246299039744,-2.26242741425921e-07,175,433,7,14,0,15.3903769661603,17.7858212108931,15.4047971942576,-1.01319250744319,-0.992255295938188,-1.00272390169069,15.397587080209,12.1039144155071,1,-2.16246299039744,3801480025.12553,355.030990839005,5.91718318065007,0.0986197196775013,96.3470322127118,1.26700099117034e-05,229,344,11,13,0,-17.7146815299552,-19.9287830908594,-17.6829471519598,-1.30090064969339,-1.06163842018338,-1.18126953493838,-17.6988143409575,-13.9128899172942,1,96.3470322127118,1.00584638046439,1.10151392095601,1.05035421884609,271.950174522139
3801480034.25241,364.15787768364,6.06929796139399,0.101154966023233,-2.06241328270966,-1.30955683521669e-06,177,422,7,17,0,15.0984551943184,16.6355280822677,15.1296155984424,-1.05102158731381,-0.991407275667975,-1.02121443149089,15.1140353963804,11.8810168085278,2,-2.06241328270966,3801480039.04803,368.953496932983,6.14922494888306,0.102487082481384,477.798369785446,8.53828593980938e-06,230,541,11,16,0,-16.1747449226596,-17.9412922190093,-15.699091177013,-1.84307664954576,-1.90002406427066,-1.87155035690821,-15.9369180498363,-12.5278779796679,2,477.798369785446,1.00584695711312,1.10371246241502,1.0534829407804,249.412647621851
3801480068.69859,398.604053974152,6.64340089956919,0.110723348326153,-2.45647354244753,1.81657135227881e-06,142,362,7,22,0,10.1549775630528,11.0357919475342,10.2273781359322,-0.429913159952336,-0.403146587515401,-0.416529873733869,10.1911778494925,8.01119966660354,3,-2.45647354244753,3801480075.00948,404.914947748184,6.74858246246974,0.112476374374496,352.272219864766,9.61500541230593e-07,207,510,11,21,0,-11.2784783077947,-12.4828116136922,-10.8574125242171,-0.698702001729913,-0.967331705996733,-0.833016853863323,-11.0679454160059,-8.70041931719479,3,352.272219864766,1.0058446858986,1.1029889770904,1.05241362179659,172.028832356223
3801480083.31626,413.221727132797,6.88702878554662,0.114783813092444,-2.21520410407177,-2.29109267131394e-06,161,396,7,25,0,10.6085497202106,11.8263760296877,10.4461213864729,-0.599141992014097,-0.725795927723982,-0.662468959869039,10.5273355533418,8.27545042591467,4,-2.21520410407177,3801480088.94034,418.845807313919,6.98076345523198,0.1163460575872,447.849513232818,4.38061797733209e-06,206,491,11,24,0,-10.9600383752799,-11.4570663478968,-9.63895164660351,-1.20856974134769,-1.65135217203799,-1.42996095669284,-10.2994950109417,-8.09634688123411,4,447.849513232818,1.00584607648453,1.10353984851569,1.0552273357438,167.582814817778
3801480115.52574,445.431204080582,7.42385340134303,0.123730890022384,-2.13537967828608,-2.03574780203329e-06,220,540,7,32,0,21.2048921012403,25.2266898953227,21.1957646889134,-1.8551616729125,-1.92837198631856,-1.89176682961553,21.2003283950768,16.665400827931,5,-2.13537967828608,3801480120.19422,450.09968495369,7.50166141589483,0.125027690264914,485.604264999342,1.97793265823885e-05,226,510,11,30,0,-22.4804744921116,-24.7494161365905,-22.0072084641421,-3.2896784044959,-3.39272691194533,-3.34120265822062,-22.2438414781268,-17.4856977343816,5,485.604264999342,1.00584653656237,1.10375745264722,1.0536261023941,348.797661465224
3801480144.65352,474.55898475647,7.90931641260783,0.13182194021013,-2.29646739933179,2.52450273511722e-06,162,404,7,41,0,6.3832592047704,7.09501923224866,6.36013674835968,-0.0911322519122271,-0.0821391605549927,-0.0866357062336099,6.37169797656504,5.00873848532612,6,-2.29646739933179,3801480150.38931,480.29477596283,8.00491293271383,0.13341521554523,454.841165292187,2.72640246817232e-06,232,514,11,37,0,-7.68259395255859,-8.25472979821429,-6.96287709752943,-0.0703866877357471,-0.370092950999543,-0.220239819367645,-7.32273552504401,-5.75634114753278,6,454.841165292187,1.00584560811358,1.10358014575784,1.0513191909146,110.146115102546
3801480159.26014,489.1656062603,8.15276010433833,0.135879335072305,-2.32209385098118,1.3309261525051e-06,189,440,7,44,0,6.4561280756082,7.16361967090267,6.49307485712127,-0.259400071782451,-0.164018365053863,-0.211709218418157,6.47460146636473,5.08963005795398,7,-2.32209385098118,3801480164.96145,494.866916894913,8.24778194824855,0.137463032470809,452.314607408461,2.15151087463532e-06,266,623,11,40,0,-6.5415742605338,-7.50326711419885,-6.81518478319042,-1.13758301025875,-1.12280165185512,-1.13019233105694,-6.67837952186211,-5.2498182829434,7,452.314607408461,1.00584546041239,1.10356558363233,1.05394853709588,105.806746862432
3801480219.38736,549.292826890945,9.15488044818242,0.15258134080304,-1.98138699482614,2.18727613998767e-06,180,452,7,56,0,10.1551082553145,11.4667356938204,10.187735600304,-0.290762790643187,-0.343612328393667,-0.317187559518427,10.1714219278093,7.9956697018105,8,-1.98138699482614,3801480224.39715,554.302613973618,9.23837689956029,0.153972948326005,478.614199022562,2.90731237833971e-06,248,599,11,53,0,-10.3594615243494,-11.9602547985088,-10.797419655293,-1.32611084778863,-1.18325601469816,-1.25468343124339,-10.5784405898212,-8.31562366763927,8,478.614199022562,1.00584742411805,1.10371716454665,1.05382241301345,166.663294477103
3801480234.01125,563.916711807251,9.39861186345418,0.15664353105757,-2.09416049866301,1.69059079781485e-06,136,348,7,59,0,9.97406187533778,10.6105570557518,10.0845341579665,-0.527862915694401,-0.440399252561616,-0.484131084128009,10.0292980166521,7.88394728400035,9,-2.09416049866301,3801480239.35145,569.256917476654,9.48761529127757,0.158126921521293,473.782828544648,2.56054917043672e-06,233,533,11,56,0,-10.9045530977167,-12.2247044956655,-10.8237387944083,-0.827035936813762,-0.816398522392391,-0.821717229603076,-10.8641459460625,-8.54021425848848,9,473.782828544648,1.00584677413416,1.10368931835173,1.05281327886247,167.863189513623
3801480292.46115,622.366610765457,10.372776846091,0.172879614101516,-2.21872174975549,7.96451401923464e-07,157,392,7,70,0,9.99058744629686,10.0222872439009,10.0610750380384,-0.39770882693124,-0.417991150781151,-0.407849988856195,10.0258312421676,7.88122208157482,11,-2.21872174975549,3801480301.27088,631.176339149475,10.5196056524913,0.175326760874854,55.3587184963229,1.23447063321886e-05,223,325,11,1,1,-11.427637076163,-13.0604303187367,-11.6394136177708,-0.694625606853125,-0.667773398109537,-0.681199502481331,-11.5335253469669,-9.06640780672724,11,55.3587184963229,1.00584605621015,1.10127767979453,1.05022499438798,177.589244023679
3801480308.91053,638.815990447998,10.6469331741333,0.177448886235555,-2.07703607950694,-5.96590179717527e-07,170,429,7,2,1,6.67531473837231,6.43947066852147,6.79905730384346,-0.313079222540137,-0.285268660429245,-0.299173941484691,6.73718602110789,5.29604558013214,12,-2.07703607950694,3801480314.4817,644.38716006279,10.7397860010465,0.178996433350775,459.144381296916,-2.04472367814186e-06,219,501,11,4,1,-7.73072705161554,-7.97550920889404,-6.4199806279812,-0.503729756030285,-1.32573161441556,-0.914730685222921,-7.07535383979837,-5.56187647390701,12,459.144381296916,1.00584687283284,1.10360494786983,1.05352922113532,111.069311153382
3801480355.89616,685.801624536514,11.4300270756086,0.190500451260143,-2.11940191712426,-1.20893769441468e-06,181,439,7,9,1,21.4645472309479,22.9096990138914,21.3431737795044,-1.77725629353568,-1.78936578292771,-1.7833110382317,21.4038605052262,16.8253957173395,13,-2.11940191712426,3801480360.50005,690.405514955521,11.506758582592,0.191779309709867,490.766875048495,4.79318394885411e-06,225,535,11,12,1,-23.2307605614986,-26.0917513373123,-23.3079921258521,-2.49619387238113,-2.41249991391262,-2.45434689314688,-23.2693763436753,-18.2918621144274,13,490.766875048495,1.00584662865216,1.10378720798194,1.05277196125938,358.556770565133
3801480390.13303,720.038496732712,12.0006416122119,0.200010693536864,-2.15236835464929,-6.5061259336877e-08,175,429,7,15,1,20.9434728653946,23.0636717208435,21.0112180705137,-1.88023932036378,-1.76067799812042,-1.8204586592421,20.9773454679541,16.49011581399,14,-2.15236835464929,3801480395.09172,724.997183561325,12.0832863926888,0.201388106544813,485.748408565012,-9.08283871465694e-07,227,540,11,17,1,-23.5658696261809,-26.3651147155685,-23.5584355136109,-1.73246236724032,-1.86317862297677,-1.79782049510855,-23.5621525698959,-18.5220110570253,14,485.748408565012,1.00584643864606,1.1037582834363,1.05196125098238,357.58826673139
3801480405.63078,735.536238908768,12.2589373151461,0.204315621919102,-2.30122420534547,-4.01065493933034e-07,174,433,7,18,1,30.4528230699463,33.8753979053863,30.5262739869533,-3.1877798673956,-3.20734597487408,-3.19756292113484,30.4895485284498,23.9675790780329,15,-2.30122420534547,3801480410.29942,740.204885959625,12.3367480993271,0.205612468322118,490.30608937658,6.44035802014691e-06,217,534,11,20,1,-34.1233043362971,-37.571738042636,-33.5206853026495,-3.72583669160556,-4.03416622638361,-3.88000145899458,-33.8219948194733,-26.5871872342139,15,490.30608937658,1.00584558069715,1.10378455218734,1.05227760314018,516.186412242538
3801480435.50448,765.409947156906,12.7568324526151,0.212613874210252,-2.51962467327559,1.56155853880521e-07,179,435,7,24,1,14.9086023232549,16.1908170921734,14.8988272808713,-0.963006311983191,-1.01125922268017,-0.987132767331682,14.9037148020631,11.715685548495,16,-2.51962467327559,3801480440.27065,770.176112174988,12.8362685362498,0.213937808937497,492.429031631522,3.71639505558519e-07,232,559,11,26,1,-16.0908151230335,-18.3720185153227,-16.4286972072241,-1.44609525691103,-1.16834073567572,-1.30721799629338,-16.2597561651288,-12.781658321822,16,492.429031631522,1.00584432191933,1.10379678802479,1.05268941245919,250.094202262767
3801480450.53252,780.43798160553,13.0072996934255,0.216788328223758,-2.57902529703,1.30592974001549e-06,196,477,7,27,1,6.59352653835013,7.53921760178817,6.50587957730634,-0.218936794634818,-0.150298267870677,-0.184617531252748,6.54970305782823,5.14866679083994,17,-2.57902529703,3801480455.35513,785.260593175888,13.0876765529315,0.218127942548858,486.452690445237,-3.28629970046425e-06,279,676,11,29,1,-7.31474905705555,-8.85748371165836,-7.98798119644483,-0.132467710456812,0.124246502478079,-0.0041106039893662,-7.65136512675019,-6.01467412871568,17,486.452690445237,1.00584397955657,1.10376234265109,1.05100510362428,114.006612924878
3801480479.64581,809.55127620697,13.4925212701162,0.224875354501936,-2.4641401366765,7.31973264182054e-07,193,470,7,34,1,6.43067631595194,7.46421317524382,6.5397926279755,-0.291926115917417,-0.177343635749833,-0.234634875833625,6.48523447196372,5.09798857471893,18,-2.4641401366765,3801480484.00024,813.905700683594,13.5650950113932,0.226084916856554,502.428951663208,2.45302422458948e-06,272,666,11,36,1,-6.91079914849198,-7.98333336479765,-6.95258616578997,-0.408583325145623,-0.441490659862373,-0.425036992503998,-6.93169265714097,-5.44894561982854,18,502.428951663208,1.00584464171124,1.1038544237875,1.05321885871297,107.611036073332
3801480494.51485,824.420317173004,13.7403386195501,0.229005643659168,-2.54992521736832,-1.0232276845355e-06,152,377,7,37,1,15.2763311253584,16.9959664618904,15.2564044829831,-0.957497750965724,-0.94320079758621,-0.950349274275967,15.2663678041708,12.0007640401556,19,-2.54992521736832,3801480501.72353,831.628992795944,13.8604832132657,0.231008053554429,157.952663067394,7.57668900554748e-06,209,339,11,39,1,-17.6231313964056,-19.7169607827124,-17.3218103753062,-0.998468882591038,-1.01683120358421,-1.00765004308762,-17.4724708858559,-13.7349632204171,19,157.952663067394,1.00584414727843,1.1018689925476,1.05062125803967,268.011129707468
3801480509.01035,838.915817260742,13.981930287679,0.233032171461317,-2.70995567785714,1.09642303361406e-06,182,434,7,40,1,21.5072251137567,23.1843833179336,21.4526469652513,-1.71600276013895,-1.88196082822586,-1.79898179418241,21.479936039504,16.8851980585255,20,-2.70995567785714,3801480513.74586,843.651322841644,14.0608553806941,0.234347589678235,492.517956998894,3.44596230841307e-06,221,527,11,42,1,-23.985326039848,-26.4678619567127,-23.6962140591337,-2.44431629107603,-2.44159219186691,-2.44295424147147,-23.8407700494908,-18.7410299273271,20,492.517956998894,1.00584322492329,1.10379730055703,1.052268964083,363.703375845885
3801480538.31107,868.216531276703,14.4702755212784,0.241171258687973,-2.47174906048163,4.42395816067295e-07,165,415,7,47,1,6.72059374829543,6.31102492488378,6.56633332737278,-0.217406586559461,-0.281325824524695,-0.249366205542078,6.6434635378341,5.22237111994268,21,-2.47174906048163,3801480542.46141,872.366873979568,14.5394478996595,0.242324131660991,515.335055006771,5.45037907584885e-06,233,545,11,48,1,-6.84554989015162,-7.77403941445585,-7.01049092115576,-0.609921425916265,-0.624032393916654,-0.616976909916459,-6.92802040565369,-5.44605889364977,21,515.335055006771,1.00584459785628,1.10392880969333,1.05385842506117,108.768065866874
3801480583.4802,913.385665416718,15.223094423612,0.253718240393533,-2.66025099800724,1.69094943651493e-06,173,429,7,57,1,29.1482251811072,32.8303416038348,29.244892483674,-3.04575115063124,-2.94882163899846,-2.99728639481485,29.1965588323906,22.951170692764,22,-2.66025099800724,3801480587.21682,917.122278928757,15.2853713154793,0.254756188591321,525.207337087212,3.54601078633967e-05,220,399,11,57,1,-32.4843027062048,-35.9317208163815,-32.3988586661759,-3.81204192615966,-3.82992806204435,-3.820984994102,-32.4415806861903,-25.5020552300774,22,525.207337087212,1.0058435114023,1.10398570979909,1.05233119730281,493.704305735496
3801480598.22122,928.12668800354,15.4687781333923,0.257812968889872,-2.56403564961195,-8.77870292255318e-07,189,469,7,61,1,6.54692753992035,7.442663612218,6.71129709997646,-0.393701793574192,-0.269837176086616,-0.331769484830404,6.62911231994841,5.21108974759896,23,-2.56403564961195,3801480602.05688,931.962342500687,15.5327057083448,0.258878428472413,516.720908556364,3.45314438280869e-06,295,678,11,60,1,-7.58777315256096,-8.82327970728009,-7.76182075706562,0.0544481789282138,0.12442133674954,0.0894347578388767,-7.67479695481329,-6.03309369276798,23,516.720908556364,1.00584406595123,1.10393679722984,1.05130490612614,114.628100306749
