labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3
Rep1_low,1.84011139047679,74.3305451295114,60.6647090269856,52.9542942179111,1.02396361540955,1.1276950598062
Rep2_low,1.91748147713333,68.4861726921288,61.1936185815165,54.0894489669637,1.02396361540955,1.1276950598062
Rep3_low,2.0698589828677,58.4571774306955,61.1400910694437,55.0762436192065,1.02396361540955,1.1276950598062
Rep1_high,1.39426928666322,52.4658261695336,19.4283929775875,13.9860370475583,1.02396361540955,1.1276950598062
Rep2_high,1.37566100201207,56.3116984225287,19.8046771703522,13.9633833565549,1.02396361540955,1.1276950598062
Rep3_high,1.43411653704982,45.92519030176,18.8363509791524,14.0724646549599,1.02396361540955,1.1276950598062
