fwd_lin_slope_l,fwd_lin_slope_r,fwd_lin_slope_avg,bck_lin_slope_l,bck_lin_slope_r,bck_lin_slope_avg,bck_pk_a_l,bck_pk_a_r,bck_pk_a_mean,bck_pk_a_absmean,bck_pk_c_l,bck_pk_c_r,bck_pk_c_mean,bck_pk_c_absmean,bck_pk_imbal_inner,bck_pk_imbal_outer,bck_pk_slope_inner,bck_maxcurv_l,bck_maxcurv_r,bck_maxcurv_avg,bck_maxcurv_whole,bck_avgcurv_l,bck_avgcurv_r,bck_avgcurv_avg,bck_avgcurv_whole,bck_vtx_pos_l,bck_vtx_pos_r,bck_vtx_pos_avg,bck_pk_a_full,bck_vtx_pos_full,mean_bl_val,bl_vert_yval_l,bl_vert_yval_r,bl_vert_yval_avg,bl_vert_yval_whole
0.00173583307024438,0.00139028879009065,0.00156306093016752,0.0272802281313855,-0.0173066037519843,0.0049868121897006,-7.195852117749e-06,-0.000134981400497208,-7.10886263074787e-05,7.10886263074787e-05,-972.047948220025,-961.37392321468,-966.710935717352,966.710935717352,-8.60497803328383,-8.98398052832772,0.0174897927505769,-7.17904945757199e-06,-0.000134630682524176,-7.09048659908738e-05,-3.84199801108e-05,-7.17980731620667e-06,-0.00013483989809511,-7.09048659908738e-05,-3.84782791604909e-05,21.5561367182896,-0.209971041197094,10.6730828385462,-3.86144928485903e-05,0.789721014093792,-966.374099430332,-944.964178829166,-961.324642667865,-953.144410748516,-961.617169959652
0.000774090633397206,0.00257936694716711,0.00167672879028216,0.00662363462422347,0.00076673025004116,0.00369518243713232,5.78974402868356e-05,8.15708960690214e-05,6.97341681779285e-05,6.97341681779285e-05,-1001.37970125098,-997.483414546392,-999.431557898688,999.431557898688,-3.31442447227323,-4.08876933417832,0.00694847897751202,5.78972431033556e-05,8.15708958090752e-05,6.97340694562154e-05,-5.01884729909631e-06,5.78879957696925e-05,8.15655405463062e-05,6.97340694562154e-05,-5.01910881403509e-06,-0.0948602694673484,0.446941038034964,0.176040384283808,-5.02022589150807e-06,1.41811978220753,-999.352126875936,-1001.38460323104,-997.639905000628,-999.512254115834,-997.027406691357
0.00102112391445769,0.00135356237249946,0.00118734314347857,0.0222332780196073,-0.0181740201212583,0.00202962894917449,6.24226188343647e-05,-5.2113769968916e-05,5.15442443272432e-06,5.72681944016403e-05,-992.121073700584,-982.238658947717,-987.179866324151,987.179866324151,-7.99396601006265,-8.04083971983698,0.019593053946232,6.23701700616276e-05,-5.20324954951591e-05,5.16883728323425e-06,-4.07968523864342e-05,6.23282253363102e-05,-5.20610236000053e-05,5.16883728323425e-06,-4.08603189684516e-05,-1.50659228175195,-1.44298549991874,-1.47478889083535,-4.09971271869213e-05,0.839775154672467,-987.077893492161,-993.243385359492,-981.359714464475,-987.301549911984,-982.893444149331
0.000619264445295162,0.000408560931557971,0.000513912688426567,0.0108198434508465,-0.00406319078645501,0.00337832633219573,3.80429843423269e-05,-5.16259498390453e-05,-6.79148274835921e-06,4.48344670906861e-05,-1007.00438497175,-1002.24965849045,-1004.6270217311,1004.6270217311,-3.90237220651534,-4.63692053179682,0.00839219829358137,3.80371214366903e-05,-5.16132083741535e-05,-6.78804346873159e-06,-1.3317350636983e-05,3.80291092523845e-05,-5.16220719375424e-05,-6.78804346873159e-06,-1.33203322651437e-05,-0.97119075295782,0.0933447615836608,-0.43892299568708,-1.33277880563271e-05,0.918625084717625,-1004.4440204419,-1007.34200416239,-1002.2453383277,-1004.79367124505,-1002.36692271436
0.00152616817479651,-0.000402717803401149,0.000561725185697682,0.0302553476377818,-0.0183062039309486,0.00597457185341659,0.000167696020379748,-0.000225646525463064,-2.89752525416582e-05,0.000196671272921406,-990.850062190032,-977.567333509762,-984.208697849897,984.208697849897,-10.9389426398689,-11.5589962164921,0.0233738090595488,0.000167577839564159,-0.000224640162956976,-2.85311616964084e-05,-4.35779124846916e-05,0.00016719857615819,-0.000225325123373267,-2.85311616964084e-05,-4.36684241013576e-05,-0.507876685620073,0.0487484066187462,-0.229564139500663,-4.38941347627873e-05,0.862179003513184,-983.874101904019,-991.200430105073,-977.562893005561,-984.381661555317,-978.012520191385
-0.000162369647379764,2.6816716522161e-05,-6.77764654288015e-05,0.00762376132388078,0.00406967726537059,0.00584671929462568,6.06004381533277e-05,-9.98422950265549e-05,-1.96209284366136e-05,8.02213665899413e-05,-1000.56111629431,-996.238326535758,-998.399721415035,998.399721415035,-3.64958288923333,-4.95017063532885,0.0075404605149449,6.05997628459245e-05,-9.97872832383466e-05,-1.9593760196211e-05,-3.14575969962985e-06,6.05878659636865e-05,-9.98281657066309e-05,-1.9593760196211e-05,-3.14586449912405e-06,-0.167388066923567,0.707088827418472,0.269850380247453,-3.14664542021503e-06,2.28046292564947,-998.082251912486,-1000.57644028794,-995.778276602927,-998.177358445433,-993.276622792329
0.00157106717442035,-0.00251808927530551,-0.000473511050442578,0.0101463485832628,0.000600847983424529,0.00537359828334367,4.26762014847093e-05,-7.16989569287602e-05,-1.45113777220254e-05,5.71875792067347e-05,-1001.53699032349,-999.531062053936,-1000.53402618871,1000.53402618871,-0.990039397858027,-2.36100455996166,0.0020204885670572,4.2671516538568e-05,-7.16866789237858e-05,-1.45075811926089e-05,-8.07351257763588e-06,4.26622935463662e-05,-7.1695339971152e-05,-1.45075811926089e-05,-8.0740763819275e-06,-0.730679968833707,0.537653824361848,-0.0965130722359294,-8.07525302682962e-06,0.766207635707952,-1000.24831778353,-1001.75137000854,-999.332008256311,-1000.54168913242,-999.278835191526
0.00318720334068775,-0.00318112041443059,3.04146312858113e-06,0.0149666900976159,0.0102669630912863,0.0126168265944511,-2.72595259641207e-05,2.87987643061906e-05,7.69619171034938e-07,2.80291451351556e-05,-640.547043719363,-633.917751378308,-637.232397548836,637.232397548836,-4.89591268962192,-7.90329728232359,0.012883980762163,-2.72330689196409e-05,2.87944809657502e-05,7.80706023054684e-07,-4.74887232489773e-06,-2.72409622315878e-05,2.87893545750505e-05,7.80706023054684e-07,-4.74932306963576e-06,2.94662678904946,-1.08188969162704,0.932368548711211,-4.7523287445364e-06,2.70840024309238,-636.517788224671,-637.578081915141,-634.348175603219,-635.96312875918,-627.745522851193
0.00338524625465294,0.00328142778178885,0.0033333370182209,0.00769861277617359,0.00806347439328557,0.00788104358472958,-9.75021004674032e-05,4.30660356349277e-05,-2.72180324162378e-05,7.02840680511654e-05,-589.817636408448,-586.240188497165,-588.028912452806,588.028912452806,-2.67023300485835,-4.2958568358514,0.00837063637886629,-9.74028800731817e-05,4.30646430337233e-05,-2.71691185197292e-05,3.1285396708667e-07,-9.74733561485436e-05,4.30566352670031e-05,-2.71691185197292e-05,3.12852977338063e-07,0.851164099171454,-0.340335361627106,0.255414368772174,3.12907391351587e-07,-22.2423337655824,-587.532396177667,-588.947301257317,-586.302761225538,-587.625031241428,-635.091645150628
-0.00235745501107465,-0.00201355863458217,-0.00218550682282841,0.0150342421771084,-0.00635961631645489,0.00433731293032676,8.1367443734021e-05,3.37039896201412e-07,4.08522418151112e-05,4.08522418151112e-05,-1001.12609639345,-995.70896668204,-998.417531537744,998.417531537744,-4.05430313972477,-5.18770045738472,0.00875659425426515,8.1352930603915e-05,3.36999398486995e-07,4.0844965001201e-05,-1.9272869561821e-05,8.13078464887543e-05,3.36999004732877e-07,4.0844965001201e-05,-1.92802919805315e-05,-0.520712908051373,103.043647816288,51.2614674541181,-1.92974763101797e-05,0.82725213490648,-998.266027803875,-1001.3087928584,-1025.99897665225,-1013.65388475533,-995.913046358619
