labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3
Rep1_low,1.5286608654278,144.578927851372,72.4224427993643,57.8530318452088,1.02774109879476,1.12851242951823
Rep2_low,1.48773731683051,157.014577566969,72.2261118572866,56.4035439328794,1.02774109879476,1.12851242951823
Rep1_high,1.34760129873603,77.0539430678664,24.6464896359504,16.8816612555109,1.02774109879476,1.12851242951823
Rep2_high,1.40635387985021,60.7782953534945,23.0114394315961,16.8867297297203,1.02774109879476,1.12851242951823
