labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3,total_volume_fl,water_content,total_density_gcm3
Rep1_wnk,1.50153727298845,95.9540994918747,47.362103435024,38.8780990449371,1.00794602794702,1.09636334867656,732.3,0.868968865913048,1.07262184856019
Rep2_wnk,1.49015882831841,97.6704990408384,47.0462534494219,38.4171209417699,1.00847547550017,1.09682490129806,732.7,0.866697831253121,1.07268491108011
Rep3_wnk,1.44775985661688,114.143889477847,50.194626319722,40.2316677553159,1.00801116267157,1.09529536693324,760.7,0.849948876721642,1.07399594815825
Rep1_dmso,1.435799898688,121.273683860658,51.9047832552783,40.7522376474673,1.00780281306375,1.09976460768216,908.3,0.866482787778644,1.06494779077517
Rep2_dmso,1.44490682161269,119.711122139592,52.3077922028975,41.4266157624296,1.00795667639642,1.09885196035992,884.35,0.864633773800428,1.0671049685917
Rep3_dmso,1.39089249449401,136.414100858268,52.2209964623104,40.0314347008583,1.00808018892036,1.09743723987594,909,0.849929482004106,1.065529029913
