labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3,total_volume_fl,water_content
Rep1_gsk,1.58809554197926,57.8823814179186,33.7339663168652,28.1594152922093,1.0052935650996,1.10160181794094,796.1,0.927292574528428
Rep2_gsk,1.44714240316385,80.3491314841276,35.50310688979,27.9249745514601,1.00528190966488,1.09959695947754,772.4,0.895974713252036
Rep3_gsk,1.41116797262292,88.7914637554961,36.0295720873814,27.5078376997845,1.00539054128566,1.10136524456415,772.2,0.885014939451572
Rep1_trametinib,1.42782126439276,93.6094024582076,39.5579410843125,30.5934182288228,1.00523613890846,1.10100133578055,888.6,0.894655185169697
Rep2_trametinib,1.40633727804464,97.3264366071808,39.0258977559736,29.6155751249443,1.00535786159394,1.10204610950556,823.6,0.881828027431786
Rep3_trametinib,1.42640184295465,90.9745781035934,38.306899163482,29.6664064257644,1.00532927562863,1.10030627819168,809.1,0.887560773571136
Rep1_dmso,1.43472994943009,118.033955300578,50.6828091143245,39.3410722406361,1.00533817834813,1.10142694233817,1081,0.890810402127124
Rep2_dmso,1.39804769520385,126.704761002489,49.7562013073827,37.6441606329744,1.00535368028515,1.10094630504982,1008,0.874300832338801
Rep3_dmso,1.4180419996257,117.351327198392,48.3326093165,37.1634613967871,1.00617951395657,1.10135651950361,1002,0.882882906987633
