fl1_real_time_s,fl1_peak_time_s,fl1_peak_time_m,fl1_peak_time_h,fl1_avg_baseline,fl1_bl_slope,fl1_pk_fwhm,fl1_transit_t,fl1_valve_state,fl1_pk_order,fl1_segment_num,fl1_pk_ht1_hz,fl1_pk_ht2_hz,fl1_pk_ht3_hz,fl1_node_dev_1,fl1_node_dev_2,fl1_node_dev_mean,fl1_avg_pk_ht_hz,fl1_mass_pg,fl1_pair_id,fl1_bl_avg_hz,fl2_real_time_s,fl2_peak_time_s,fl2_peak_time_m,fl2_peak_time_h,fl2_avg_baseline,fl2_bl_slope,fl2_pk_fwhm,fl2_transit_t,fl2_valve_state,fl2_pk_order,fl2_segment_num,fl2_pk_ht1_hz,fl2_pk_ht2_hz,fl2_pk_ht3_hz,fl2_node_dev_1,fl2_node_dev_2,fl2_node_dev_mean,fl2_avg_pk_ht_hz,fl2_mass_pg,fl2_pair_id,fl2_bl_avg_hz,fl1_bl_dens_gcm3,fl2_bl_dens_gcm3,density_gcm3,volume_fl
3785425641.54692,350.767506837845,5.84612511396408,0.097435418566068,-98.8549843830358,1.21639795577767e-07,149,493,11,6,0,14.5803689350489,16.0031613306402,14.6206940910377,-0.19852924880867,-0.0760158293877019,-0.137272539098186,14.6005315130433,12.693009926923,1,-98.8549843830358,3785425645.9603,355.180888652802,5.91968147754669,0.0986613579591115,-80.2818069978065,-1.42908641346564e-05,169,379,7,8,0,11.3818960212057,12.6230220359547,11.4073499890928,-0.40746494268567,-0.239904909561747,-0.323684926123709,11.3946230051492,9.90594505334946,1,-80.2818069978065,1.00211439660174,1.10446590310801,1.46824946953739,27.2303258516558
3785425657.48907,366.709659814835,6.11182766358058,0.10186379439301,-102.449659089766,6.9401498265165e-07,167,545,11,10,0,16.1710870739037,16.1649254799175,16.4267747999134,-0.239519441902581,-0.0960744243549594,-0.16779693312877,16.2989309369085,14.1695178696471,2,-102.449659089766,3785425661.77156,370.992146968842,6.18320244948069,0.103053374158012,-81.2414907557221,1.68060735204138e-05,174,477,7,12,0,12.5022756408284,14.1496771527777,12.9384957225203,-0.671721226848016,-0.575190450660562,-0.623455838754289,12.7203856816743,11.0585002736059,2,-81.2414907557221,1.00209109807616,1.10445968301345,1.46834159289986,30.390354598991
3785425703.77713,412.997716665268,6.88329527775447,0.114721587962574,-118.29152524155,3.02222719742608e-07,137,455,11,23,0,14.559995817743,14.948419993612,14.5091487629266,0.0546767107569995,-0.16880114927214,-0.0570622192575704,14.5345722903348,12.6356681056432,3,-118.29152524155,3785425708.13736,417.357949972153,6.95596583286921,0.115932763881154,-96.3616314778171,6.26701117618395e-06,170,442,7,25,0,10.3653905915829,11.8716064701196,10.442319165333,-0.0794972747521855,-0.124263958970245,-0.101880616861215,10.4038548784579,9.0446182135603,3,-96.3616314778171,1.00198842060076,1.10436168332944,1.36220468314372,35.0780056859216
3785425742.33712,451.557708263397,7.52596180438995,0.125432696739833,-177.845515605506,6.72461693161092e-06,152,490,11,32,0,12.9405836255755,12.5703443802447,13.0017895750102,0.113594641280702,0.245013225341824,0.179303933311263,12.9711866002929,11.2765347024802,4,-177.845515605506,3785425747.0859,456.306489944458,7.60510816574097,0.126751802762349,-124.672628967027,2.46918158569138e-05,240,572,7,34,0,10.7510494862597,12.6908916713804,10.5655605182503,-0.721703438185167,-0.477393432264886,-0.599548435225026,10.658305002255,9.26582508841808,4,-124.672628967027,1.0016024273521,1.10417818842293,1.57687153695356,19.6021905474681
3785425788.32515,497.545734643936,8.29242891073227,0.138207148512204,-131.548751436096,-9.36866630875863e-08,148,466,11,48,0,15.5655822979604,16.9747435548166,15.6087608616888,-0.0914275787555028,-0.119545818650212,-0.105486698702857,15.5871715798246,13.5507480271262,6,-131.548751436096,3785425793.1809,502.401484727859,8.37335807879766,0.139555967979961,-129.094940232034,1.26978463036605e-05,177,390,7,50,0,11.6372439079848,12.96006297835,11.5993573506772,-0.0442886954342687,-0.203906002613197,-0.124097349023733,11.618300629331,10.1003997758802,6,-129.094940232034,1.00190249521145,1.10414952565355,1.40346304653911,33.745217209021
3785425803.04522,512.265810728073,8.53776351213455,0.142296058535576,-121.54161296625,-5.45382942561536e-06,159,516,11,52,0,14.5690521160743,16.0137180887795,14.7072678864069,-0.54184865751739,-0.375072567313718,-0.458460612415554,14.6381600012406,12.7257223506999,7,-121.54161296625,3785425807.53819,516.758778572083,8.61264630953471,0.143544105158912,-117.398937222695,1.43717150851045e-05,177,410,7,56,0,10.655588533614,12.1650296633921,10.9672801662927,-0.0893117400336935,-0.262017800892142,-0.175664770462918,10.8114343499534,9.39894848387134,7,-117.398937222695,1.00196735548134,1.1042253321305,1.39312908485435,32.5331477879947
3785425869.36236,578.582952976227,9.64304921627045,0.160717486937841,-99.5466816294751,-1.11173852788579e-05,155,498,11,69,0,15.1179368956486,15.3937089314133,15.1352320596787,-0.738527516289904,-0.670288937841195,-0.704408227065549,15.1265844776636,13.1503354356586,8,-99.5466816294751,3785425873.91281,583.133393764496,9.71888989607493,0.161981498267916,-104.356212705159,9.01364229120378e-06,175,412,7,71,0,11.3417639252837,12.5246112000983,11.1900572681675,-0.382296635753812,-0.452737104595321,-0.417516870174567,11.2659105967256,9.7940485873626,8,-104.356212705159,1.00210991343503,1.10430986724859,1.40254162112396,32.8403949616153
3785425884.99952,594.220103740692,9.9036683956782,0.16506113992797,-106.550492492311,-4.63379785427735e-07,177,557,11,73,0,16.8149599724985,18.5625803378526,16.7046591342052,0.0626986576705332,-0.0151430016059587,0.0237778280322872,16.7598095533518,14.5701838898118,9,-106.550492492311,3785425889.55742,598.778011083603,9.97963351806005,0.166327225301001,-110.236947742884,1.61501351713482e-05,215,476,7,75,0,11.935694507634,13.7157749434788,11.7189960359684,0.175780745905089,0.23212187390393,0.203951309904509,11.8273452718012,10.2821332778197,9,-110.236947742884,1.00206451893348,1.10427175185098,1.34935010700749,41.9544731775816
3785425899.89721,609.1177983284,10.1519633054733,0.169199388424555,-118.42044229034,1.07338928472741e-07,154,510,11,77,0,14.445929194134,15.9298651139319,14.326799146192,0.0665075389348083,-0.0464251074109815,0.0100412157619134,14.386364170163,12.5068229920998,10,-118.42044229034,3785425904.60963,613.83021736145,10.2305036226908,0.170508393711514,-118.736862759483,-1.42528571854471e-05,172,446,7,79,0,11.0844775679405,12.557923265082,11.0906664470771,-0.626314518128865,-0.58786605986252,-0.607090288995693,11.0875720075088,9.63900947243309,10,-118.736862759483,1.00198758503777,1.10421666049958,1.44781885777529,28.0528167423177
3785425932.67608,641.896664619446,10.6982777436574,0.178304629060957,-106.27396840315,3.11511348214039e-06,181,593,11,84,0,16.2670106579351,18.4130378163626,16.5209145410724,0.161890212215182,0.133434540268261,0.147662376241721,16.3939625995037,14.252133891921,11,-106.27396840315,3785425936.87176,646.092349767685,10.7682058294614,0.17947009715769,-95.2928106228584,4.59995166671888e-06,191,430,7,86,0,12.6287382273961,14.2836579773239,12.3621131595394,-0.466778794052795,-0.436678340078613,-0.451728567065704,12.4954256934677,10.8629307245853,11,-95.2928106228584,1.00206631119678,1.10436861078521,1.43226361693452,33.1292960272737
