real_time_s,peak_time_s,peak_time_m,peak_time_h,avg_baseline,bl_slope,pk_fwhm,transit_t,valve_state,pk_order,segment_num,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg
3793374482.84804,0.130197048187256,0.00216995080312093,3.61658467186822e-05,-86.2711964633943,-5.26888004871541e-05,186,308,7,1,0,11.9226111501109,11.5699028213313,11.7612801821415,-0.181116326423985,-0.396228533643009,-0.288672430033497,11.8419456661262,9.45424751844362
3793374489.02531,6.3074586391449,0.105124310652415,0.00175207184420692,-94.8990775193072,-8.23201771712426e-05,141,240,7,2,0,14.0068990385663,15.0288200860351,14.0860107117613,-0.197851157318033,-0.166405816678435,-0.182128486998234,14.0464548751638,11.214260298991
3793374489.58118,6.86333155632019,0.114388859272003,0.00190648098786672,-94.9537676393814,-6.41498260093663e-05,138,249,7,3,0,22.8471965269247,24.1063229010127,22.7201553555799,-0.449756810532064,-0.269520353194675,-0.359638581863369,22.7836759412523,18.1897905801718
3793374489.97872,7.26087021827698,0.12101450363795,0.00201690839396583,-94.9776071176984,-0.000120720265232947,147,258,7,4,0,20.6700754082222,22.0819695432105,20.6187544815625,-0.324103457233043,-0.1850795171021,-0.254591487167572,20.6444149448923,16.4818699785773
3793374493.34119,10.6233386993408,0.177055644989014,0.00295092741648356,-94.9315279687456,8.70096362579683e-05,142,246,7,5,0,19.6601844069992,20.3560099407499,19.8211214053782,-0.513541222788438,-0.154144725681266,-0.333842974234852,19.7406529061887,15.7603339867243
3793374500.60632,17.888473033905,0.29814121723175,0.00496902028719584,-93.3724321457681,3.08020820448332e-05,135,237,7,6,0,18.2877285482269,20.3752718054332,18.1317648419663,-0.131004725535907,-0.713055898194695,-0.422030311865301,18.2097466950966,14.538105253773
3793374513.66984,30.9519920349121,0.515866533915202,0.00859777556525336,-97.0168504635767,-0.00107291318966462,186,313,7,25,0,32.4980262075412,32.418937646254,32.0728020728055,-0.997290564974877,-1.17273926540802,-1.08501491519145,32.2854141401733,25.775687975818
3793374516.44931,33.7314586639404,0.562190977732341,0.00936984962887234,-93.3613845149457,-0.00252049998195799,210,325,6,33,0,11.3751545251256,8.41012469477275,8.41012469477275,-0.497506084649552,0,-0.248753042324776,9.8926396099492,7.89798113588327
3793374528.03655,45.3187041282654,0.75531173547109,0.0125885289245182,-101.235502149878,-0.000667677822159197,155,268,7,47,0,20.7526151645349,23.1807647058494,20.690033404242,-0.159185719048777,-0.292774762721449,-0.225980240885113,20.7213242843885,16.5432720448067
3793374537.60251,54.8846645355225,0.914744408925374,0.0152457401487562,-121.43294172272,-0.000199499041923732,142,253,7,71,0,19.8531904761376,21.3902191190991,19.5915814872611,-0.235441502498345,-0.279669751370413,-0.257555626934379,19.7223859816994,15.745750232467
