real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3,snacs
3817389367.88309,113.451600790024,1.89086001316706,0.0315143335527844,0.000201589082771099,849.117364973483,84.6452168652073,91.6558511202877,84.7900461420045,0.776708172620664,0.858804072549485,0.817756122585075,84.7176315036059,66.1931943214564,189,316,0,4,0,164.47426745075,1348.6551934153,1.05303887318389,0.00083177997775716
3817389401.68656,147.25506234169,2.45425103902817,0.0409041839838028,-0.000220889392360363,846.954349536933,100.816187084316,108.588360009644,100.712255374253,0.996422754027275,1.11556943000597,1.05599609201662,100.764221229285,78.7310216078972,199,329,0,75,0,242.801686774393,1990.92393548026,1.04350295245581,0.000270450183947319
3817389433.87581,179.444319009781,2.99073865016301,0.0498456441693836,-6.65773538090755e-05,845.52414303478,59.7250571768672,64.6130938019987,59.773504635669,1.09112732983568,1.18419223189076,1.13765978086322,59.7492809062681,46.6844468075993,220,355,0,119,0,118.805799978468,974.183145073433,1.05187961796071,0.00167624158824088
3817389455.85012,201.418621301651,3.35697702169418,0.0559496170282364,0.000207208597655624,845.210681226553,93.9737128023521,101.696491565957,93.7433072151897,1.23677290948394,1.35908898950171,1.29793094949282,93.8585100087709,73.3353197140372,232,371,0,163,0,156.523017755154,1283.45657990381,1.06109690287765,0.00128598126407864
3817389466.78432,212.352823495865,3.53921372493108,0.058986895415518,0.000576829103559049,845.208822958506,85.6058364597075,92.3215748024547,85.5768956637468,1.2289232585537,1.16243489490559,1.19567907672965,85.5913660617271,66.8758772572822,190,316,0,194,0,245.686914454053,2014.58220953535,1.03715388913132,0.000315677914732084
3817389488.61465,234.183154582977,3.90305257638295,0.0650508762730492,0.000739439800844376,844.957877283795,521.526263554153,540.195439942367,520.103136179987,0.372896314361545,2.10482453731594,1.23886042583874,520.81469986707,406.932866534455,279,432,0,227,0,513.698454672292,4212.22176259672,1.10056564024642,-0.0016445584358172
3817389556.49061,302.059113264084,5.0343185544014,0.0839053092400233,-5.12523075871896e-05,843.768980707376,72.7592078189334,78.7670096247054,72.7649596540397,1.43359249883037,1.68035733229052,1.55697491556045,72.7620837364865,56.8518579016026,251,395,0,289,0,197.874294973648,1622.52855535296,1.03899703452893,0.00097805260631001
3817389559.05337,304.621880531311,5.07703134218852,0.0846171890364753,-2.09205971878367e-05,843.95882842995,84.7214698473657,90.8352294331973,84.6828497813291,0.978096155066595,1.28741429318009,1.13275522412334,84.7021598143474,66.1811056863589,184,306,0,312,0,114.164191449707,936.122908994325,1.07465501136866,0.00174724581758277
3817389559.94923,305.517740726471,5.09196234544118,0.0848660390906864,-9.8259108802131e-06,844.100620275176,557.385153136814,566.982693080693,557.050070863901,2.97160315602808,5.13435635532762,4.05297975567785,557.217612000358,435.375883577525,278,430,0,314,0,550.781776364156,4516.29737979805,1.10035905171204,-0.00127105815175704
3817389622.4771,368.045609951019,6.13409349918365,0.102234891653061,0.000194513147372444,843.626788239038,402.170222910479,400.998380981546,402.849916454628,-0.0546240541015223,2.02308461726189,0.984230281580183,402.510069682553,314.496838331772,259,406,0,63,1,390.024274521535,3198.11890056912,1.10229605469592,-0.000864522550559988
