mass_pg,volume_fl,density_gcm3,snacs
80.0256889163685,6058.01886472144,0.0132098778005453,-0.000221718138007619
65.7352751559041,1950.341776205,0.0337044901349612,0.000219092957966051
50.4543954294422,4671.23248349962,0.0108010884938106,-7.28965993582568e-05
64.8259026429816,1861.39284480851,0.0348265562660689,0.000228638420058042
59.3327490268858,1504.92106263527,0.039425821393574,0.000266892818735769
144.918210398241,3526.0173730488,0.0410996870026583,5.00009695316481e-05
66.9028698737372,1795.5234729618,0.0372609274572043,0.000235707123212927
286.197336552015,5384.10951674228,0.0531559277652253,-0.000149398256997477
79.7606974519149,2428.33357870662,0.032845856990701,0.000167797764651995
70.4452486874982,1959.11755689229,0.035957642480242,0.000218151194185834
177.146131410357,3769.68888695181,0.0469922417267697,2.38516143641164e-05
81.6681780300212,2117.88368533638,0.0385612196720095,0.000201113372182106
79.4225936834507,2647.2569680958,0.0300018451705428,0.000144304228735867
44.0533943799257,1477.66046626035,0.0298129342875469,0.000269818261292711
75.8033227822841,2251.76403679076,0.0336639725760608,0.000186746141462113
83.5024796098589,2555.55168714228,0.0326749327865228,0.000154145485614775
76.8619584899555,2614.31160534531,0.0294004579763181,0.000147839726085913
62.8528639235855,1743.88936833807,0.036041772525676,0.000241248183466284
86.9014490336739,2936.1425430291,0.0295971492392264,0.000113302773618244
176.605089468962,6281.74900516479,0.0281139996717091,-0.000245727505415513
270.773486940271,7118.16568364349,0.0380397842610589,-0.000335486691638209
98.6982929558999,3620.61835646335,0.0272600653365491,3.98489633538168e-05
88.1096363375376,2775.09173680388,0.0317501706949028,0.000130585773442659
73.6315832612733,1715.27506540123,0.0429269828183795,0.000244318897635461
62.4530173905576,1914.16503751766,0.0326267673719233,0.000222975227065075
61.9606504110245,1944.57990265806,0.03186325762512,0.00021971128743508
102.473590082457,3011.41679214419,0.0340283651036872,0.000105224795837619
104.386576709104,2884.46930347203,0.0361891792654732,0.000118848033596284
149.482866078007,5461.99979729266,0.0273677904843755,-0.000157756971471674
155.421141603548,2621.15664220892,0.0592948697154438,0.000147105158071727
89.3449097396935,2493.72427450615,0.0358279023278895,0.00016078043011943
208.7523354906,5008.42761670668,0.0416802141243415,-0.000109082344494244
85.6414629383934,2645.35146663153,0.0323743230412575,0.000144508715644342
71.7901963715552,2273.528949739,0.0315765481586661,0.000184410462458204
62.2062788986299,1866.97077563028,0.0333193640257327,0.000228039830211317
58.7451775762306,1788.06746639918,0.0328540050530263,0.000236507256805132
56.3441864659744,1596.79210143512,0.0352858624584471,0.000257033773725922
244.727369265375,6814.27921672725,0.0359139039481438,-0.000302875431393969
74.0599603954277,2081.53872224,0.0355794295845382,0.000205013694108683
68.9684776260686,1966.21683927559,0.0350767403922136,0.000217389342078044
70.5621406593646,1985.19561545669,0.0355441751482672,0.000215352654444535
59.2485139540781,1545.71826657994,0.0383307328606341,0.000262514709211583
74.4085083928561,2347.6656601264,0.0316946785296719,0.000176454558463434
144.535901241673,3311.84783693451,0.0436420718457456,7.29843506261951e-05
91.7384689514093,2715.66874255548,0.033781170550677,0.000136962690287925
58.251554937546,1789.02602563334,0.0325604849247088,0.000236404390017539
160.259573082391,4258.59239692129,0.03763205259988,-2.86145574918747e-05
49.7184305502728,1473.18148567068,0.0337490194072307,0.000270298918437864
76.7677208668442,2365.33682792986,0.0324553019089595,0.000174558195463442
298.996724957358,4828.6474872143,0.0619214232865552,-8.97894268164222e-05
60.0360791007309,1752.46974037825,0.0342579833006262,0.000240327389761865
102.165547855636,3268.1052257455,0.031261400964325,7.76785434664463e-05
75.3386430373051,1798.18458735579,0.0418970574917949,0.000235421548488515
122.154913983849,3441.03417612274,0.0354994771140256,5.91208529521466e-05
81.528098989814,1961.1047299924,0.0415725370210748,0.000217937942770674
102.338523123241,3270.48795226673,0.0312915150940433,7.74228436471578e-05
62.6468049127944,1760.43713261989,0.0355859370107487,0.000239472377347206
65.3378725076059,1844.81336196229,0.0354170637825971,0.00023041763002188
114.040263039069,3287.41468786167,0.0346899536161796,7.56063686156318e-05
91.6299791574781,3181.36414886673,0.0288021033964687,8.69870719463899e-05
50.431508764503,1513.80420602189,0.0333144197670262,0.0002659395334391
101.559585749863,3315.2768198806,0.0306338177074217,7.26163728864729e-05
116.199716635532,2569.61452442702,0.0452206801957747,0.000152636346852793
79.7710078708369,2316.34096249197,0.0344383703274053,0.000179816135821567
90.3037403035481,2567.36530745623,0.0351737012420028,0.000152877719233487
158.429054842988,3856.57982277408,0.0410801959569005,1.45270039274604e-05
121.871385196567,3507.88683849594,0.0347421085136319,5.19466289967452e-05
158.835232985662,2576.82162760085,0.0616399797659047,0.000151862924068969
115.760146753119,3497.00870860209,0.0331026189521254,5.31140041962364e-05
143.743273297673,4456.06816022582,0.0322578713181956,-4.98064637139742e-05
54.8295907493744,1587.20208872552,0.0345448075823798,0.000258062915969049
99.5530057394514,2570.53135916214,0.0387285708009804,0.000152537957686433
71.5312346970445,1855.2959908053,0.0385551604981349,0.000229292697606454
139.288666731929,3928.58055680393,0.0354552146043421,6.80032001471167e-06
120.411877200961,3721.29953401872,0.0323574805253382,2.90444674633837e-05
153.072296212755,4637.99504296161,0.0330039801239223,-6.93297579841186e-05
112.410755703178,3136.31231868983,0.0358416969615248,9.18217622611223e-05
132.62618737697,3421.39799971637,0.0387637414261552,6.12280888073269e-05
111.453086863115,3199.7864989794,0.0348314135642062,8.50100965978943e-05
117.251344856246,3376.10974037741,0.0347297196693431,6.60881512717688e-05
102.180803673358,2750.98781783363,0.037143313762045,0.000133172460445939
