mass_pg,volume_fl,density_gcm3,node_dev_hz,snacs
65.5046753867341,1858.92695323472,1.04023789639649,0.603396677572383,0.000365093684635885
71.6694430345376,1878.37417677372,1.04315504063074,0.922447226757036,0.000530778972849972
61.721039289644,1710.29939792769,1.04108785652642,0.34218592288224,0.000246754240248857
67.9386405967768,1935.34983227315,1.04010406204804,0.934926669196326,0.000520400330390338
180.773598634971,4748.57498795848,1.04306902051529,3.08490971319134,0.000569978140895833
91.9403962608307,3333.99468100055,1.03257664755279,0.96504701273089,0.000268613025113169
167.349394361974,4513.47732082286,1.0420777080434,0.901569254463501,0.000129855991857064
238.418699726635,6591.37683952241,1.0411713046502,1.29891212146421,4.07547838431869e-05
67.2971740630439,2007.58851717156,1.03852139817867,0.909501446340146,0.000487349061803292
66.4359155446979,1615.60473313371,1.0461213919978,0.582031238803778,0.000410874548887208
140.235914398691,4240.84407847721,1.03806792511199,0.636584818651865,9.15514871713712e-05
81.9035400070207,2199.5761787279,1.04223605519968,0.476822456875736,0.000243112359619878
100.518824475167,2832.78565445914,1.04048409118669,0.980855871846475,0.000346251355199604
280.657449975837,7573.67917187254,1.04205694994556,2.45064236837944,0.000126415260770811
84.2311711840679,2357.35289720877,1.04073125232281,1.05252397803533,0.000466257236882332
155.257526559512,4177.29361201767,1.04216701313809,1.58521852819584,0.000323570881621145
161.805727233932,4680.60953765717,1.03956937091893,1.19675228259341,0.00017883802815303
177.807758469663,4848.50219806341,1.04167271895652,1.24408088168118,0.000172763684728095
67.820787722752,1994.78753379891,1.03899900318887,0.984745484733002,0.000528508943266801
175.692900513204,4670.17773016557,1.04262017436261,-2.57779115730197,-0.000628379680183161
173.31374973809,4870.4045588109,1.04058508284996,1.62520443906559,0.000248951897080932
180.719418475986,5947.00844501669,1.03538829020453,0.685696235482482,-1.42093360427392e-05
103.570505359855,2545.11980645148,1.04569376423747,1.29789502379842,0.000521917476835002
171.504196351939,4421.08440287186,1.04379233706566,2.45997130703032,0.000490365916318801
69.5714442611166,1907.27476650903,1.04147688601703,0.781182757875207,0.000448069587944649
101.854941368616,2674.79369714547,1.04307955038825,1.49281535772869,0.000564675228833183
109.950696913874,2995.8948296905,1.04170045284107,1.29053339171828,0.000423984076095868
102.498297969857,2708.96623639975,1.04283668345239,0.816641187079791,0.000306607852539967
121.323812797406,3162.90908775824,1.04335829909465,0.569661393000166,0.000166378029636564
55.9376789903988,1607.46881410012,1.0397986091548,0.630193209259741,0.000442997638646802
68.3036788264923,1783.37134171487,1.04330031201511,-0.74578005013632,-0.000374543788077268
50.4525353837681,1728.24626375551,1.03419290869701,0.954046046060075,0.000597965500295027
99.3276457065466,2750.98141991988,1.04110625829288,0.994432539455375,0.000364884797946173
134.43056742676,3826.41584551696,1.04013224198678,1.5037424599723,0.000351667976251051
82.4248801428478,2225.54114671156,1.04203588238062,1.22326160900991,0.000574900136926083
61.8076539648574,1892.17820564104,1.03766481654878,0.88282687676562,0.00050568325155309
149.908888889622,4120.52915750365,1.04138098000511,1.61982480408073,0.000339557816818273
115.253439224771,3355.95550480958,1.03934295808142,1.40321429475226,0.000396369680554578
253.207482084273,6529.38366601808,1.0437796911678,1.14646208394025,2.18555799353494e-05
89.9656671916487,2430.97464511073,1.04200806479927,0.926436680668558,0.000397806819072598
112.443658711858,3215.90199947528,1.03996488970441,1.15836901656844,0.000344267787471238
80.9353630926265,2234.56483197911,1.04121974262476,1.16506840479137,0.000546262972939364
79.2199345008415,2641.00993732493,1.03499607588795,1.05628442789663,0.000407930061153709
118.546358508855,3529.63520811462,1.03858600861537,0.705475156314847,0.000170892273026844
108.220868848211,4194.58208637215,1.03080015520493,0.925715814592656,0.000164060543433294
176.762567242734,4705.89310167896,1.04256195974355,-1.01420789746598,-0.000293415117539037
69.2697219912159,1818.42589273629,1.04309323342123,0.526812206210105,0.000331891737987912
162.48373582768,4455.99968329745,1.04146403666426,-1.87373464893754,-0.000488001212771748
73.9631595334715,2006.92305133862,1.04185400866971,0.811334681251549,0.00043861288971336
60.2643580041427,1781.28036477024,1.03883204530631,0.604099007741159,0.000382866197991355
141.24589298341,5018.95276153047,1.03314250296716,1.26259001966936,0.000160648873642188
150.77633592135,4730.02593134047,1.03687642903231,1.55508722925044,0.000249869244694578
90.7671035760505,4253.6781667735,1.02633849812265,0.478653339508677,5.34366417675992e-05
85.2499340898849,2067.60736037148,1.04623120072206,0.778305426527729,0.000408249329967955
101.314647194594,2915.61510404224,1.03974897871606,2.70011765767338,0.000922643906762649
134.956286738472,2645.09280195131,1.05602138066344,1.07252494374752,0.000413282779397638
88.3886908513418,2675.69162502604,1.03803396027578,0.789218244253099,0.00030149162419355
149.216641072325,4138.52373633862,1.04105552379998,2.10293274070274,0.000453834572605458
122.535447345689,3387.96889373509,1.041167819478,1.48811455568592,0.000416146750621181
150.844499779808,3827.72093427857,1.04440843712742,-1.60851008226414,-0.000461602695640537
144.460323715273,4462.34096065126,1.03737321508803,1.67918767407483,0.000308534073332084
166.178307971481,4359.13007107115,1.04312189709004,2.88122644676268,0.000597487944854038
83.8254808451453,2137.89538856314,1.04420934639439,1.08400600669738,0.000535941742149706
154.3511393509,4215.60292663905,1.0416142499749,1.61238035124049,0.000324972318383316
150.817077705548,3920.94185597974,1.04346450247038,1.99288266136546,0.000463013444623814
200.118447753481,5624.36613165887,1.04058062243264,2.29829569335827,0.000292539218542445
188.66566339056,5192.77962674396,1.04133230696309,1.34094976929167,0.000160089066768035
71.8254304900838,1916.45169311162,1.04247834122209,1.2217110358186,0.000675593295779133
140.804618592237,3487.77778382865,1.04537086859292,0.98482174235512,0.000255124684950548
73.9731238213442,2766.66415823906,1.03173729791202,0.550739790810524,0.000201812532917429
83.6181752832581,2099.3198946085,1.04483107838782,0.857080347370012,0.000438768169104095
101.950784990635,2566.63909105896,1.04472151181901,0.312473253472164,0.000132812301835558
106.071392518817,3019.35933893213,1.04013043020455,0.883978107449305,0.000285011099451327
155.869052053249,3904.04365184139,1.0449250279847,2.24702212270207,0.000531012628369233
101.111657844004,2667.12514659414,1.04291035376541,1.62524468052737,0.000616251268005516
210.134361781934,6482.67733867858,1.03741474946288,1.7549880915823,0.000118932547569522
117.494808874325,3550.1851261567,1.03809540339422,1.46366452705176,0.000382444062197428
66.1694748460832,1783.24151140767,1.04210628898149,1.0911306597604,0.000655527592105854
44.647947146019,1576.33665722847,1.03332386529951,0.872282828763708,0.000605612363341028
82.6412641088895,2389.36115831153,1.0395871798499,1.01636406638026,0.00044381121120499
80.9746490020523,2100.99191129938,1.04354115218938,1.70290844823728,0.000840958857909901
53.6426626401107,1847.43306974498,1.03403632262441,0.414635966786127,0.000265416566707725
114.83685791021,3794.55776716445,1.03526356823552,0.948617798682503,0.000209997329899117
58.6224875287676,1822.72340123345,1.03716203154527,0.497742743916268,0.000315081595497319
87.5171406658651,2197.97120609778,1.04481723710623,1.09516858224523,0.000524663252217219
116.163631501005,3187.66133153384,1.04144164778481,1.26445085733816,0.000381912265683381
92.8958325997151,2766.37767354317,1.03858031460713,1.23841735423921,0.000450429183118335
48.8683551206051,1391.24221937302,1.04012569877489,0.572279809085839,0.000471293572711116
102.017300854691,2872.48293037013,1.04051537235473,0.769411292327093,0.000266204947236579
111.041828166216,2993.44562110386,1.04209498759001,1.66979874317925,0.000551136974362123
93.9514173535499,2087.616212917,1.0500041615754,1.16913689135506,0.000591023566602632
82.2862991086821,2227.99973109935,1.04193281375222,1.04357465234468,0.000493541908755013
97.9482501245459,2854.65051874963,1.03931181837539,1.38822882273812,0.000485395011748681
203.088425148951,5705.17420409596,1.04059723470024,1.99959437426969,0.000231034598858244
67.6178480644063,2197.5348928532,1.03576986321551,0.688088297989378,0.000339536266187391
88.1611113629496,2371.33269112363,1.04217787541704,0.197867905907655,0.000102631971452927
65.1026931462023,2021.84290390347,1.03719967932252,0.86161597621006,0.000459878235153952
84.6283746021095,2413.48531513141,1.04006479781399,0.740567140765515,0.000324282847480036
93.4102586266223,2256.00946339985,1.04640508279866,1.17195017080473,0.000543465520842317
53.7079144493075,1447.92993716883,1.04209289591341,0.444045389265431,0.00036426765329504
297.769562022334,7241.60179175148,1.04611929523127,1.00368071388023,-4.47490196328329e-05
239.202355221069,6057.21521509569,1.0444904831225,2.41371706665505,0.000264392752481041
150.652026245663,4055.92919226208,1.04214365293484,1.2375012796464,0.000254242640479102
86.7623056184635,1845.34079949879,1.05201695515648,0.984831799035218,0.000574750205114356
136.231609787012,3406.79751568855,1.04498817339735,0.842916752080291,0.000223550746734213
73.1502738586038,2349.75964522202,1.03613096014196,0.658198577547545,0.000300200627525008
160.434800342433,4460.68950404545,1.04096636802381,2.19236717526547,0.000423786951038198
171.576741265807,3951.09892363737,1.0484250684637,-3.25118191021569,-0.000869362105289517
150.058291679076,3969.01452140395,1.04280744335145,1.34973766922991,0.000292816661299931
139.641814181239,4028.14649341878,1.03966651831292,1.65471272760428,0.000361076464208767
91.642584391415,2757.63771799332,1.03823227840751,0.904093036727396,0.000330975705553489
60.0143909157062,1754.04010090141,1.03921494804187,0.754064525397599,0.000474763041732044
73.2052405307504,1769.23554385204,1.04637676341917,0.799570937703358,0.000496159761418006
134.52402098225,3301.10268003653,1.04575123800171,1.33845378173442,0.000385980795416319
73.7069356689454,1974.01799021042,1.04233853289812,1.27387811321983,0.000681035790838611
91.1370048180173,2465.27211534629,1.04196833475327,1.17928727768474,0.000493643571632786
161.564210938568,3662.09247837953,1.04911800408985,2.11444318420949,0.000542898449263992
55.9282876360268,1553.89705321959,1.04099227343932,0.676564388445656,0.000488583270079562
104.298876844206,2700.00948404253,1.04362907795718,1.14419697317901,0.000429296896197067
152.43177302233,4167.85327588292,1.04157320997943,2.19462856156193,0.000471039788010293
69.4220170548517,1667.88703132944,1.04662273328519,0.380983093298336,0.000276866936323189
174.2006979904,4083.70881411734,1.04765747288058,1.93419854055548,0.000421615906465224
135.777878371955,3743.12888919632,1.0412738987599,1.38002415302779,0.000330823768372377
66.712137582897,1758.57806932082,1.04293527210803,0.704250696015344,0.000445138774544225
96.776343510839,2541.20238971638,1.04308289489356,1.19994928834457,0.000484323447288714
162.771359802893,4911.71298570201,1.03813942819475,2.00029659310615,0.000320794491744668
240.587311800692,5354.48930230533,1.04993188765866,-4.12707211553258,-0.000875638012759362
275.48551219782,7290.67407526113,1.04278601393424,-5.82268414996181,-0.000984037302805426
128.855160651344,3304.27864861909,1.04399645712543,-0.243548753060275,-9.33149431257333e-05
90.2761177883406,2051.85995132289,1.04899721225132,1.22307986044201,0.000628559653424872
94.7534092535536,2333.69350749582,1.04560233657471,1.15437706428893,0.00051541228731018
67.6574217952406,1762.88386344984,1.04337883095874,0.878223813754147,0.000542668242193421
120.806352780276,4396.5194715647,1.03247772495075,1.12557374965464,0.000190984139946168
217.847209881114,5610.57808843583,1.04382794365346,3.03280900883481,0.000425032634172138
50.8120718348396,1438.18304422365,1.04033074043594,0.742810920034293,0.000574489589634679
