real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3822227139.47195,78.983250617981,1.31638751029968,0.021939791838328,-0.00163805300946205,-540.913265957351,144.535156877209,155.980406778008,144.401980722089,0.840057252739841,0.754279455758897,0.797168354249369,144.468568799649,111.130419799757,164,280,0,105,0,201.542793273118,0,Inf
3822227139.72125,79.2325541973114,1.32054256995519,0.0220090428325865,4.7658879097658e-05,-541.516796793974,114.563068482005,122.226358167531,114.447056155986,0.00185297214186975,-0.0872208620824346,-0.0426839449702824,114.505062318995,88.0814127975095,171,291,0,107,0,224.007449925633,0,Inf
3822227139.91952,79.4308185577393,1.32384697596232,0.0220641162660387,0.00150828514100849,-541.146868298019,246.683475265425,248.241805511119,244.617969813314,-4.55634762688172,-4.39640181846193,-4.47637472267182,245.650722539369,188.963372079727,174,301,0,110,0,306.056835439938,0,Inf
3822227139.99653,79.5078363418579,1.32513060569763,0.0220855100949605,-0.000512311614372574,-541.60871306411,99.4181825002752,106.655114009392,99.0055166837145,0.937784238758772,1.02151949397499,0.979651866366882,99.2118495919948,76.3173234557267,170,288,0,111,0,186.414650445899,0,Inf
3822227140.27788,79.7891829013824,1.32981971502304,0.0221636619170507,5.0067675394431e-05,-542.200788105897,47.0274678910998,50.4684397309233,46.7265874557208,0.0298550521524001,0.137306032283248,0.0835805422178242,46.8770276734103,36.0594959000076,176,293,0,113,0,148.612288138888,0,Inf
3822227140.37454,79.8858387470245,1.33143064578374,0.0221905107630624,-0.0013653894983624,-542.367802184194,103.546898263327,110.557878852347,102.798526171136,0.538186793844159,0.68609539483234,0.61214109433825,103.172712217231,79.3641614632531,170,288,0,114,0,209.264624251123,0,Inf
3822227140.44441,79.9557075500488,1.33259512583415,0.0222099187639025,-0.000927298682338674,-542.334846479596,173.577228897106,186.878110025167,173.077805087249,-0.0083092126715604,0.278863762015822,0.135277274672131,173.327516992177,133.329760834711,181,303,0,115,0,256.580837998037,0,Inf
3822227140.5088,80.0201034545898,1.33366839090983,0.0222278065151638,-0.000578475658817627,-542.665402661559,113.611538233796,121.156850955194,113.168930055362,-0.178127426187707,-0.242568095326492,-0.210347760757099,113.390234144579,87.2238468642627,170,289,0,116,0,256.074111662693,0,Inf
3822227140.93204,80.443338394165,1.34072230656942,0.022345371776157,-0.00121669314655084,-542.866578960103,122.70633527598,130.761726703375,122.264895955603,1.14611640698569,0.995362306909288,1.07073935694749,122.485615615791,94.2203414618973,177,301,0,117,0,180.17306641177,0,Inf
3822227141.48025,80.9915471076965,1.34985911846161,0.0224976519743601,-0.000427024590764186,-542.777177817305,172.851192594144,187.460142380353,173.177646453042,0.0403339135328706,0.0185666474828641,0.0294502805078674,173.014419523593,133.088914999446,172,290,0,120,0,248.418146317768,0,Inf
