real_time_s,peak_time_s,peak_time_m,peak_time_h,avg_baseline,bl_slope,pk_fwhm,transit_t,valve_state,pk_order,segment_num,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg
3804849508.69090,28.3709015846252,0.472848359743754,0.00788080599572923,-7.16203795525985,-7.0398155426021e-05,109,208,5,2,0,43.5369123641616,47.4291181498858,43.6052131175186,0.0571638016639443,0.0150760408038838,0.036119921233914,43.5710627408401,35.0200156831804
3804849508.95774,28.6377453804016,0.477295756340027,0.00795492927233378,-7.17116308458056,-3.42042333560826e-06,117,219,5,3,0,34.5783269697755,38.2953700393801,34.7614155733906,0.123293760646113,-0.133462296779986,-0.00508426806693627,34.669871271583,27.8657292085429
3804849509.04592,28.7259237766266,0.47876539627711,0.00797942327128516,-7.19448196812425,-3.72877334474268e-05,112,210,5,5,0,65.0054667959035,68.227819355756,64.7876215533723,0.244867486133235,0.489969393998008,0.367418440065622,64.8965441746379,52.1602607744016
3804849509.43158,29.1115880012512,0.485193133354187,0.00808655222256978,-7.28561967737082,0.00056335249678523,110,210,5,6,0,43.9295059661886,47.5282935576882,43.765591721628,0.0289238471082655,0.4239709626452,0.226447404876733,43.8475488439083,35.242239954441
3804849509.46660,29.146607875824,0.4857767979304,0.00809627996550666,-7.21283803692377,1.92257054954614e-05,101,198,5,7,0,29.6364756075389,30.3961478538066,29.672110656764,0.0181352831230801,-0.0197773303642963,-0.000821023620608126,29.6542931321514,23.8344842938194
3804849509.47957,29.1595730781555,0.485992884635925,0.00809988141059875,-7.21488530871142,-0.000102396331560553,116,217,5,8,0,70.146932123272,75.2335349161656,70.3255236478594,0.13900287253431,0.175516846678409,0.157259859606359,70.2362278855657,56.4520038611415
3804849509.50649,29.1864988803864,0.486441648006439,0.00810736080010732,-7.21334487623709,-0.000129022909428848,102,197,5,9,0,20.7948328415743,21.5821071707513,20.7258202617053,-0.188574296609996,-0.00683223315881886,-0.0977032648844072,20.7603265516398,16.6860047860369
3804849509.52429,29.2042994499207,0.486738324165344,0.00811230540275574,-7.24166511109195,0.000180021739171851,114,215,5,10,0,64.7887796143929,69.7792622499259,64.9414029158928,0.365985403804511,0.370799630734853,0.368392517269682,64.8650912651428,52.1349806615351
3804849509.59248,29.2724802494049,0.487874670823415,0.00813124451372359,-7.23806805350104,-3.35075406837019e-05,109,208,5,11,0,37.3785720889232,40.5729124822621,37.339824268948,0.101334477366975,0.150093307763117,0.125713892565046,37.3591981789356,30.0272617613032
3804849509.81584,29.4958419799805,0.491597366333008,0.00819328943888346,-7.23943191956738,-1.46071669843918e-05,103,199,5,12,0,31.5141130691265,34.0432381379959,31.4708881521693,0.0697259989953626,0.168543043163791,0.119134521079577,31.4925006106479,25.3119340202303
3804849510.46492,30.144926071167,0.50241543451945,0.00837359057532417,-7.25100895255547,-1.50969299035827e-05,108,208,5,13,0,36.851255574634,39.942410007547,36.539518155356,0.0169446179707928,-0.00307059766740607,0.00693701015169334,36.695386864995,29.4937268607858
3804849511.19570,30.8757064342499,0.514595107237498,0.00857658512062497,-7.30387386533938,1.7205131891943e-05,105,202,5,16,0,37.120004493256,39.0686737207823,37.1421923888479,0.167916803580531,0.05098934280427,0.109453073192401,37.1310984410519,29.8439277800889
3804849511.70855,31.3885524272919,0.523142540454865,0.00871904234091441,-7.34027347183695,-0.000167764682203665,121,223,5,19,0,121.054636171063,125.77338122803,120.018935148494,-0.409589280990397,-3.08931961374741,-1.7494544473689,120.536785659779,96.8808162727916
3804849511.95031,31.6303150653839,0.527171917756398,0.00878619862927331,-7.33615222004609,-0.000129947293362162,106,204,5,20,0,35.9671952820993,38.4069407285599,35.9243825527091,-0.0542177320669237,0.0651912808704959,0.00548677440178611,35.9457889174042,28.8912413984309
3804849512.05664,31.736643075943,0.528944051265717,0.00881573418776194,-7.37593314829619,2.13452342378786e-05,225,328,5,21,0,43.3799507560876,43.6343230162866,54.1887019940612,0.141924454517095,0.184217560092439,0.163071007304767,48.7843263750744,39.2101492889948
3804849512.15656,31.8365604877472,0.530609341462453,0.00884348902437422,-7.36664414646215,1.98065743125738e-05,107,208,5,22,0,33.4968458226636,36.2929497676047,33.5086227220289,0.0129680266201934,0.102911820659564,0.0579399236398785,33.5027342723463,26.9276488991228
3804849512.35736,32.0373601913452,0.533956003189087,0.00889926671981812,-7.39047375396533,2.55226768837883e-05,102,198,5,23,0,30.8225065166167,32.3478252624008,30.8098304976578,0.103541566075021,-0.0152294298240655,0.0441560681254775,30.8161685071372,24.7683356000389
3804849512.44762,32.1276240348816,0.53546040058136,0.00892434000968933,-7.39186203300939,4.48229511535195e-05,115,216,5,25,0,73.4168564422361,77.8946366458988,73.4758083887224,0.382792519524888,0.138491106297508,0.260641812911198,73.4463324154792,59.0321087268613
3804849512.60806,32.2880673408508,0.538134455680847,0.00896890759468079,-7.39798663752221,6.57247161821309e-05,109,206,5,26,0,44.1381336237037,48.0648765057764,44.2575803411101,0.398310312176998,0.189070981442322,0.29369064680966,44.1978569824069,35.5237983037779
3804849512.66699,32.3469939231873,0.539116565386454,0.00898527608977424,-7.38984589888052,4.86074068359068e-05,112,212,5,27,0,61.0493288847104,65.2149192310273,61.1956491456136,0.219369587167987,0.208554718415388,0.213962152791688,61.122489015162,49.1268835152752
3804849512.92654,32.6065437793732,0.543442396322886,0.0090573732720481,-7.41880409970094,-1.28336502467894e-05,106,206,5,28,0,41.053077359858,43.6864724047674,41.0617258475769,0.0826320945453051,0.281631425705198,0.182131760125252,41.0574016037174,32.9996735820977
3804849513.33864,33.0186407566071,0.550310679276784,0.00917184465461307,-7.41240043596935,-3.86021787061082e-05,109,210,5,31,0,53.310974634506,55.6877817726556,53.1635548946655,0.261847484443368,0.0569010507103693,0.159374267576869,53.2372647645858,42.7891754230247
3804849513.38711,33.0671105384827,0.551118508974711,0.00918530848291185,-7.44165280417403,-2.65724972234575e-05,111,212,5,32,0,55.7518487577333,59.9093388652689,55.6056687781941,0.199363247386821,0.237953858132685,0.218658552759753,55.6787587679637,44.7515135646772
3804849513.54991,33.2299172878265,0.553831954797109,0.00923053257995182,-7.45129119847781,1.80518409590843e-05,169,270,5,35,0,43.0322434192469,73.4381483727178,59.665159817535,-0.715795584614506,-0.202930158472367,-0.459362871543437,51.348701618391,41.2712525898865
3804849513.81031,33.4903154373169,0.558171923955282,0.00930286539925469,-7.47135204764423,-2.69069709763679e-05,117,220,5,36,0,70.0219652261634,74.3703684763405,69.8363930249742,-0.0886817017483243,-0.0100879884703316,-0.0493848451093279,69.9291791255688,56.2052150128972
3804849513.87107,33.5510730743408,0.559184551239014,0.00931974252065023,-7.47115055105755,7.59314320644464e-05,107,208,5,37,0,46.8229585227438,49.7045233271732,46.5109839080657,0.0664215866176237,0.275964648235582,0.171193117426603,46.6669712154047,37.5083360617266
3804849514.09244,33.7724401950836,0.562874003251394,0.00938123338752323,-7.47310140014935,7.24623097110224e-05,105,203,5,38,0,36.7005228986534,38.9808645752059,36.7727210298526,0.0623778821149875,-0.0783264999358539,-0.0079743089104332,36.736621964253,29.5268693579358
3804849514.17431,33.8543119430542,0.564238532384237,0.00940397553973728,-7.49410725186826,4.02400746564508e-05,107,207,5,39,0,40.9726017000496,42.8971648814931,41.0300743027432,0.104776991325056,-0.117691127784167,-0.0064570682295554,41.0013380013964,32.9546127525233
3804849514.35372,34.0337235927582,0.56722872654597,0.00945381210909949,-28.3058939395551,0.0526650638407756,114,117,5,40,0,67.6888518336291,62.3290872436304,62.3290872436304,20.274399509374,0,10.137199754687,65.0089695386297,52.2506220775811
3804849514.54760,34.2276010513306,0.570460017522176,0.00950766695870293,-7.49390237217317,-6.95467742112582e-05,105,200,5,41,0,40.7982285229852,43.8358803148795,40.8443254532462,0.232645755315912,0.0786879044356572,0.155666829875785,40.8212769881157,32.809889647041
3804849514.55508,34.2350814342499,0.570584690570831,0.00950974484284719,-7.49676671319905,-0.00015728264116744,105,204,5,42,0,31.1262608077634,33.8758874053863,30.8964353272263,0.0595948609590666,0.00795270529005348,0.03377378312456,31.0113480674948,24.9252101593172
3804849514.75441,34.4344143867493,0.573906906445821,0.00956511510743035,-7.68663609390311,0.00120843562164303,105,208,5,44,0,39.5650512464924,41.2040154626187,39.2836624637492,-0.0471589799211367,0.0184070710066619,-0.0143759544572374,39.4243568551208,31.6871223357039
3804849514.83490,34.5149013996124,0.575248356660207,0.00958747261100345,-7.52621149627554,-3.41627871994439e-05,120,221,5,45,0,81.7421690460604,84.8941857728672,81.4292490136285,-0.217292133661215,0.176039331474058,-0.0206264010935785,81.5857090298444,65.5740904632674
3804849514.90781,34.5878109931946,0.576463516553243,0.00960772527588738,-7.51108948266204,2.07657840367266e-05,107,210,5,46,0,80.1465561466046,62.5985414641231,81.8226494477774,-7.29925647439847,-8.78337999077838,-8.04131823258843,80.984602797191,65.0909544465953
3804849514.96766,34.6476666927338,0.577461111545563,0.00962435185909271,-7.52312452034425,3.48270052296727e-05,110,211,5,47,0,60.3405663134809,63.2792429281558,60.3237527974357,0.255318748098799,0.233125208069353,0.244221978084076,60.3321595554583,48.4916603113261
3804849515.09001,34.7700133323669,0.579500222206116,0.00965833703676859,-7.53235681959104,4.99590148026114e-06,107,206,5,48,0,45.1258453799657,48.2587621842994,45.4140609727365,0.148723382613424,0.207066855584513,0.177895119098969,45.2699531763511,36.3854900589026
3804849515.24058,34.9205830097198,0.582009716828664,0.0097001619471444,-7.51986068754257,-8.3616655932371e-05,103,202,5,49,0,35.502548799294,37.8677941772424,35.4772531630793,-0.0344101350442671,0.0741312571267079,0.0198605610412204,35.4899009811867,28.5248238342996
3804849515.40474,35.0847461223602,0.584745768706004,0.00974576281176673,-7.56406680753664,-5.34502038482474e-05,104,202,5,50,0,37.3527929817262,38.6962659896182,37.6604706025686,-0.0311499165547288,-0.130751055727433,-0.0809504861410807,37.5066317921474,30.1457607632122
3804849515.63620,35.3162033557892,0.588603389263153,0.00981005648771922,-7.56405139093477,-8.24804117338895e-05,108,205,5,51,0,47.3976558044963,49.2931699298968,47.4527646948747,0.229600769249534,0.165161634612221,0.197381201930878,47.4252102496855,38.1177667526889
3804849515.91920,35.5992066860199,0.593320111433665,0.00988866852389442,-7.58055760232377,-0.000151242590602528,113,214,5,52,0,60.2421204364742,63.6033588158714,60.0254079801511,0.00341141035055314,-0.00363343573611284,-0.000111012692779851,60.1337642083127,48.3322010800965
3804849516.02640,35.7064018249512,0.59510669708252,0.00991844495137533,-7.55633893672382,1.77832500292312e-05,111,209,5,53,0,59.9537859306456,63.1297515010643,59.9182330512714,0.428992067381826,0.254501218892364,0.341746643137095,59.9360094909585,48.173256751739
3804849516.19982,35.8798229694366,0.597997049490611,0.00996661749151018,-7.59472797370937,7.54065410462464e-05,107,207,5,55,0,49.5842861241201,52.5891607341046,49.5972793219219,0.0242917017029599,0.0852872362758355,0.0547894689893977,49.590782723021,39.858334395722
3804849516.23780,35.9178009033203,0.598630015055339,0.00997716691758898,-7.57413436045355,-0.000102561249676191,109,208,5,56,0,50.4175934483235,52.9349823032587,50.3749029293058,0.146926144132672,0.0382933887304576,0.0926097664315647,50.3962481888146,40.5057230860583
