mass_pg,volume_fl,density_gcm3,snacs
92.3170588661275,2650.39408947511,0.0348314460980443,0.000598131856151702
139.331486977111,3851.75497381176,0.0361735073815524,0.000553613552726971
208.350198260805,6130.47909350058,0.0339859569020787,0.000469171872375798
127.086729363126,3785.3803440083,0.0335730409664872,0.00055607316827449
157.425031312741,4717.92237755647,0.0333674483627845,0.000521516367110836
101.956727383102,4553.51903976901,0.0223907545993865,0.000527608589498867
125.370993769733,4658.40097978167,0.0269128815475238,0.000523722025444606
120.085381214589,3262.13005603096,0.0368119538926958,0.000575463024720594
62.2661165838227,1958.82404647328,0.0317874985739165,0.000623759063941815
252.700137318674,7724.58374690672,0.0327137546304507,0.000410099835341486
113.927130153117,3895.29352708494,0.029247380039772,0.000552000163652497
55.1424754589634,1930.97043417267,0.0285568719660844,0.000624791223037421
71.9865582735285,2393.14311874828,0.0300803398298973,0.000607664692554517
68.2334146952345,2761.84526459204,0.0247057340865595,0.000594001858833171
171.588291359144,7277.41815500497,0.023578182221278,0.00042667025457265
162.360992316756,4951.80763147575,0.0327882269264101,0.000512849383828541
97.7004917202753,3616.22639498661,0.0270172497650377,0.00056234143197961
116.752947575573,3655.35666936002,0.0319402340554675,0.00056089139856304
88.7511171663842,3908.50399215198,0.0227071834503919,0.00055151062924206
126.439644414351,5102.13602824734,0.0247817078404679,0.000507278730357061
210.752256965166,5727.83827322788,0.0367943798186882,0.000484092356671389
54.20974524687,1692.61860598461,0.0320271471997295,0.000633623722203543
41.0145250685589,2140.96808512336,0.0191569997486421,0.000617009432182239
72.5844490665024,2215.20620637766,0.0327664525575674,0.000614258422680623
154.078988228892,4336.53824543402,0.0355304114730507,0.000535649151635929
138.366162576052,4860.89223811646,0.0284651779545862,0.000516218395688606
54.4115440645535,2467.0316045055,0.0220554710224152,0.000604926639342181
147.975755712594,4906.71670897529,0.0301577948125513,0.000514520298368667
58.0390242600842,1689.58099191877,0.03435113471191,0.000633736285735811
107.648039402008,4513.28236759467,0.0238513858948689,0.000529099622213527
