real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num
3810738704.59158,1.23675513267517,0.0206125855445862,0.00034354309240977,0.000162342842324802,1096.86209879011,43.0430935053773,48.9350389005431,43.0067055877852,-1.12274375295979,-0.933428832774465,-1.02808629286713,43.0248995465813,32.5306153408457,148,260,5,1,0
3810738704.97587,1.62104511260986,0.0270174185434977,0.000450290309058295,0.000112703779260471,1096.886729692,53.5824550364783,61.5245056227858,53.5813882095749,0.0989674218431234,0.0252630817516927,0.062115251797408,53.5819216230266,40.5126542981208,148,262,5,2,0
3810738705.45953,2.10470676422119,0.0350784460703532,0.00058464076783922,5.45642084017566e-05,1096.91110318638,30.2583466627853,34.621846789486,30.1844851112582,-0.142710943712354,-0.193225062324646,-0.1679680030185,30.2214158870218,22.8500534722235,131,241,5,3,0
3810738705.72117,2.36635303497314,0.0394392172495524,0.00065732028749254,-0.000144998006500516,1097.01132452309,33.8468610059363,38.2753667506547,33.6631381387081,0.120545985733073,0.408658992742073,0.264602489237573,33.7549995723222,25.5217541119135,136,242,5,4,0
3810738706.0309,2.67607641220093,0.0446012735366821,0.000743354558944702,0.00682363644906193,1098.00228901795,48.6401859127717,55.1768230737844,47.9108929684257,1.04373091053865,1.47935026275295,1.2615405866458,48.2755394405987,36.5005617785045,142,253,5,5,0
3810738706.09896,2.74413466453552,0.0457355777422587,0.000762259629037645,-2.786192820305e-05,1096.96761250978,14.113004602019,16.2610742264387,14.3257878235566,-0.156442490715935,-0.0155063584807283,-0.0859744245983317,14.2193962127878,10.7511165267563,130,228,5,7,0
3810738706.24916,2.8943395614624,0.04823899269104,0.000803983211517334,-3.936105688404e-05,1096.98291911807,42.3155815397475,48.5783710288159,42.1971070912638,0.221957772740687,0.275797779435118,0.248877776087902,42.2563443155056,31.9495198623252,141,250,5,8,0
3810738706.51154,3.15671730041504,0.0526119550069173,0.000876865916781955,-0.000172378390515611,1121.47892191412,6.87488390580669,7.84599022266546,7.131796689529,0.0352190429316568,0.112422207023356,0.0738206249775064,7.00334029766784,5.29514238790545,120,185,5,10,0
3810738706.72891,3.37408828735352,0.0562348047892253,0.000937246746487088,-0.00288561978442973,1120.37339857958,66.2078136553569,75.1141292835526,65.5402732945664,-0.472872363492207,1.10541341117855,0.316270523843172,65.8740434749617,49.8065815798145,164,277,5,11,0
3810738706.76839,3.41357254981995,0.0568928758303324,0.000948214597172207,-0.00113174449538249,1119.5115211218,51.0796050833089,57.7067192621379,50.6738137296498,-0.138822922505814,0.279012630099871,0.0700948537970287,50.8767094064793,38.4672754835444,144,254,5,12,0
3810738706.92911,3.57429146766663,0.0595715244611104,0.000992858741018507,-0.000454452979005364,1118.83585337536,43.1525338913325,47.5671450461448,42.7318035629792,-0.423709044529351,0.0346803022760087,-0.194514371126671,42.9421687271558,32.4680635512559,138,246,5,13,0
3810738707.05867,3.70385313034058,0.0617308855056763,0.00102884809176127,-0.000289400126645948,1117.88082991813,20.0702101426078,22.6667176893534,20.2964685205464,-0.0994400473528463,0.30210039206092,0.101330172354037,20.1833393315771,15.2603830574537,123,221,5,15,0
3810738707.15664,3.80182003974915,0.0633636673291524,0.00105606112215254,-0.000617624132126929,1117.64286672023,23.5099475425803,26.2786515074991,23.0127377434243,0.326745577278297,0.440746536770864,0.38374605702458,23.2613426430023,17.5876247894981,144,251,5,16,0
3810738707.28831,3.93348574638367,0.0655580957730611,0.00109263492955102,-0.000112387233395771,1117.2459550008,5.08724711853687,5.59752754303522,5.19389409582611,0.0528240035735336,-0.206446533976098,-0.0768112652012821,5.14057060718149,3.88672435768572,107,185,5,17,0
3810738707.5832,4.22837519645691,0.0704729199409485,0.00117454866568247,-0.00273167250359339,1126.14205787065,39.7323139355665,44.3388561797113,39.5087958914589,-0.0953809728032952,0.39166355122328,0.148141289209992,39.6205549135127,29.9566308129765,155,268,5,19,0
3810738707.93912,4.58429551124573,0.0764049251874288,0.00127341541979048,-0.000930451696985202,1123.65000690532,17.8180243585535,19.5710133627691,17.4918079854087,0.0883849239190708,0.529529082457492,0.308957003188282,17.6549161719811,13.3486723482944,153,260,5,20,0
3810738707.98162,4.62680149078369,0.0771133581797282,0.0012852226363288,-9.14057596538155e-05,1123.36567502446,15.4191421634047,16.9067534570013,15.3250197234167,0.0940917916394819,-0.0173643814422918,0.038363705098595,15.3720809434107,11.6226477557964,122,221,5,21,0
3810738708.23491,4.88008737564087,0.0813347895940145,0.00135557982656691,-0.000775067581161373,1122.73244433161,61.2846659084907,68.98152446621,61.1068343124325,-0.0584763635324579,0.310422679184712,0.125973157826127,61.1957501104616,46.2693795527089,163,275,5,22,0
3810738708.55347,5.198650598526,0.0866441766421,0.00144406961070167,0.00124562003291659,1122.48272542039,49.1660285571935,54.3462556231447,48.5530225733177,0.508758531211905,0.394643532504656,0.45170103185828,48.8595255652556,36.9421067486453,148,258,5,23,0
3810738708.74581,5.39098525047302,0.0898497541745504,0.00149749590290917,-0.000284688494878727,1121.98200150892,62.4343406590278,69.6360059502662,62.2881922107454,0.108203319878986,0.805829023630268,0.457016171754627,62.3612664348866,47.1506125973624,153,263,5,24,0
3810738709.22151,5.86669230461121,0.0977782050768534,0.00162963675128089,-0.000122495354045254,1121.4098481042,53.6845186375403,59.5448598531855,53.6956029966971,0.252717213987303,0.0646145355839329,0.158665874785618,53.6900608171187,40.594417057903,150,264,5,25,0
3810738709.29543,5.94060707092285,0.0990101178487142,0.0016501686308119,-0.000300870157718892,1121.36269936479,21.2347481052852,22.5785256258755,20.5026052733692,-0.058241563049496,0.210582960300365,0.0761706986254345,20.8686766893272,15.7785584907175,136,241,5,26,0
3810738709.40953,6.05471038818359,0.10091183980306,0.00168186399671767,1.29018768906227e-05,1121.26597069843,61.6506242599293,69.1562117182036,61.6453158419472,-0.0712657266525501,0.63609479014156,0.282414531744505,61.6479700509383,46.6112976765892,155,272,5,27,0
3810738709.58346,6.22863602638245,0.103810600439707,0.00173017667399512,-0.00020514848273396,1121.1149255787,130.646824035846,144.452134861314,130.932851335943,-0.0234668196892205,0.0697336170833684,0.023133398697074,130.789837685894,98.8886422766684,178,304,5,28,0
3810738709.76772,6.41289830207825,0.106881638367971,0.00178136063946618,-0.000101953006533062,1120.92962659033,61.6996956801133,69.2549211851986,61.5996825117183,0.150562838407412,0.258408921220269,0.20448587981384,61.6496890959158,46.6125974260717,154,264,5,29,0
3810738710.01953,6.66470408439636,0.111078401406606,0.0018513066901101,-0.000577384888634103,1120.3604727086,121.580444699244,135.356334033896,121.2433600469,0.152296953053375,0.627455866734542,0.389876409893958,121.411902373072,91.7980968118854,184,306,5,31,0
3810738710.61097,7.25615048408508,0.120935841401418,0.0020155973566903,-0.00019642215459908,1119.8313721787,67.4009880315661,75.6255465800943,67.5757696376921,0.226023996653973,0.583897704726891,0.404960850690432,67.4883788346291,51.0271613643091,160,278,5,32,0
3810738710.70409,7.34926867485046,0.122487811247508,0.0020414635207918,0.00081659999870086,1120.01824442796,65.2306090555887,73.5978440856082,65.0773236944339,0.44968483515698,1.15353821511099,0.801611525133988,65.1539663750113,49.2621398402382,154,272,5,33,0
3810738710.82405,7.46922993659973,0.124487165609996,0.00207478609349993,-9.76468356149539e-05,1119.5988915933,43.9796849016509,49.0299586558235,43.7061404136298,0.317131406933564,0.34098663802426,0.329059022478912,43.8429126576404,33.149105334781,148,259,5,35,0
3810738712.13365,8.77882599830627,0.146313766638438,0.0024385627773073,7.29204827231866e-05,1118.08226171371,7.81719266025926,8.96735804800602,7.97965257668438,-0.246360597309409,-0.198189520101424,-0.222275058705416,7.89842261847182,5.97190349562033,167,264,5,38,0
3810738712.31646,8.96163582801819,0.149360597133636,0.00248934328556061,-0.000349718150144153,1117.93085090197,44.9658849566671,49.5921737431648,44.7478014685783,-0.079038933668697,0.624194667912434,0.272577867121868,44.8568432126227,33.9157261802463,131,236,5,39,0
3810738712.51016,9.15533995628357,0.152588999271393,0.00254314998785655,-0.000269139196586508,1117.82065594533,71.9366918862017,80.2614881802536,72.0867112461594,0.155767628957722,0.761026955315381,0.458397292136552,72.0117015661805,54.4471919371474,148,261,5,40,0
3810738712.53125,9.17642617225647,0.152940436204274,0.00254900727007124,-2.07752762900779e-05,1117.70556377773,7.59256699353409,7.99793879304506,7.79308340286697,0.00790938648401821,-0.331349439217137,-0.161720026366559,7.69282519820053,5.81645372898753,107,197,5,41,0
3810738712.76022,9.40539479255676,0.156756579875946,0.0026126096645991,0.000154379972044039,1117.56514002387,70.1926733725108,78.7377268463694,70.0522165929589,0.266671826895669,0.876456702660121,0.571564264777895,70.1224449827349,53.0187474818688,143,258,5,42,0
3810738712.85091,9.49608898162842,0.158268149693807,0.00263780249489678,-2.15650568377032e-05,1125.46003720006,12.7170804441585,13.8357463083481,12.6484311789175,0.0323749978281412,0.0342149148293984,0.0332949563287698,12.682755811538,9.58928097717782,121,215,5,44,0
3810738713.30056,9.94574165344238,0.165762360890706,0.00276270601484511,-9.25568567282653e-05,1124.9015357996,4.06022003239736,4.55686495748009,4.31104190632936,0.124455984388713,0.142421445954119,0.133438715171416,4.18563096936336,3.16470584377947,177,258,5,45,0
3810738713.42524,10.0704183578491,0.167840305964152,0.00279733843273587,-0.00734351466899432,1125.5203072854,8.36800403285337,9.81914502714689,9.39645720203181,1.55654195067873,0.935842444157028,1.24619219741788,8.88223061744259,6.71574903439064,129,221,5,48,0
3810738713.49691,10.1420917510986,0.169034862518311,0.00281724770863851,8.03046704694227e-05,1124.38157511234,14.3260847624749,15.2005385164714,14.0257952592808,0.173262014958465,-0.384375108946296,-0.105556546993915,14.1759400108778,10.718259808823,150,258,5,49,0
3810738714.34724,10.992413520813,0.18320689201355,0.00305344820022583,0.000337251769222468,1123.04299485074,12.3649937526277,14.4215287634894,12.1776808054481,0.0911048830339247,-0.205442597474016,-0.0571688572200458,12.2713372790379,9.27821231308099,126,220,5,55,0
3810738714.43157,11.0767443180084,0.18461240530014,0.00307687342166901,5.61396891333038e-05,1123.01390684883,49.5358970335868,55.3562211556819,49.2979062959287,0.396678409437775,0.650242187684446,0.52346029856111,49.4169016647577,37.3635321949373,141,256,5,56,0
3810738714.81203,11.457211971283,0.190953532854716,0.00318255888091193,-0.00117949024525928,1147.21490176523,104.12056841391,116.745090194051,104.361604549451,0.23232994187281,0.103654064377958,0.167992003125384,104.241086481681,78.8154469338402,166,285,5,59,0
3810738714.9017,11.5468780994415,0.192447968324025,0.00320746613873376,-0.00101374022628823,1146.33235701767,33.9649540200504,37.737435233069,34.1255335661452,0.214949377504095,0.413770177065161,0.314359777284628,34.0452437930978,25.7412043186649,136,244,5,60,0
3810738715.253,11.8981766700745,0.198302944501241,0.00330504907502068,-0.000607116378333822,1144.01754411567,3.59172902239516,4.13143081777802,3.67600436193318,0.0377718920922229,0.0415694225667983,0.0396706573295106,3.63386669216417,2.74752342965312,127,190,5,62,0
3810738715.2991,11.9442756175995,0.199071260293325,0.00331785433822208,-0.000252019812373299,1143.81653840558,61.205085577541,68.6366454091552,61.0281053753605,0.213798009808703,0.594882214295735,0.404340112052219,61.1165954764507,46.2095316744201,157,269,5,63,0
3810738715.84133,12.4865112304688,0.208108520507813,0.00346847534179688,-0.000101323788701379,1142.60369355585,124.580834132324,140.712217015927,123.777842632494,0.125943965324516,0.616530956622866,0.371237460973691,124.179338382409,93.8905222968696,178,303,5,65,0
3810738715.90883,12.5540058612823,0.209233431021372,0.00348722385035621,-0.00077420430155856,1142.02395620595,11.3402747706656,12.5919768031924,11.125384060131,-0.152973837227774,-0.059020913684133,-0.105997375455954,11.2328294153983,8.4930088565586,114,209,5,66,0
3810738716.13286,12.7780358791351,0.212967264652252,0.00354945441087087,-9.9015254651439e-05,1141.02750719727,50.1812360343825,56.3554827686112,50.4034361658371,0.153232849422631,0.778796499766147,0.466014674594389,50.2923361001098,38.025437769911,144,257,5,68,0
3810738716.22976,12.8749406337738,0.21458234389623,0.0035763723982705,-0.000509625544580949,1140.73342542072,44.2882713147626,49.4321515822967,44.4260944455023,0.135872402001279,0.338102407656259,0.236987404828769,44.3571828801325,33.5379389396342,141,251,5,70,0
3810738716.44797,13.0931463241577,0.218219105402629,0.00363698509004381,7.69050988644203e-05,1140.11699428449,13.0454756263455,14.0449212018213,13.3944613297972,-0.179418299489917,0.0614109502887148,-0.0590036746006013,13.2199684780714,9.99546109137672,131,237,5,71,0
3810738716.59473,13.2399079799652,0.22066513299942,0.003677752216657,-0.00117936381502483,1139.892280176,14.3937302688991,15.8742400280277,14.6732831001418,0.000608105630105334,0.130614084434393,0.0656110950322489,14.5335066845205,10.9886117222861,132,229,5,73,0
3810738716.94966,13.5948419570923,0.226580699284871,0.00377634498808119,-0.000600312716923096,1136.98744785621,21.7773628912618,24.1756389706519,21.7229879690308,-0.189226262771129,0.30212773691344,0.0564507370711554,21.7501754301463,16.445049215001,144,249,5,74,0
3810738717.08489,13.7300667762756,0.228834446271261,0.00381390743785434,-0.000289627944811667,1136.31456575008,58.2980100502557,65.7528715454124,58.1071712390824,0.180262862769489,0.580717434964249,0.380490148866869,58.202590644669,44.0062872442634,153,269,5,75,0
3810738717.26314,13.9083158969879,0.231805264949799,0.00386342108249664,-0.00680434933373502,1136.94947090366,108.469352682744,111.585565235613,101.474163944085,1.54546875825909,-5.71753144875823,-2.08603134524957,104.971758313415,79.3678992242355,166,307,5,76,0
3810738717.58315,14.2283327579498,0.237138879299164,0.00395231465498606,-0.000371586978463004,1134.58886495017,9.68939984293388,10.9964904609092,9.98522238337421,-0.0478480991798038,-0.346933742450343,-0.197390920815073,9.83731111315405,7.43787404927641,140,234,5,78,0
