real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3,snacs
3822223121.24575,282.283473968506,4.70472456614176,0.0784120761023627,0.00104474276390683,-570.490028949646,154.807561605802,163.045706519159,154.256573594938,0.399726222907297,0.411668426186103,0.4056973245467,154.53206760037,118.871625071399,166,283,0,120,0,336.749875832658,3264.2219029457,1.04586456577334,-4.10025524596803e-05
3822223122.74506,283.782779932022,4.72971299886703,0.0788285499811173,8.87489011873277e-05,-571.001612317531,110.912767736389,118.319483549591,110.156098821911,0.0432244594524365,-0.329599385768971,-0.143187463158267,110.53443327915,85.0270621125582,174,290,0,123,0,237.93471871253,2306.37566939629,1.04631413272091,7.06281877000676e-05
3822223123.92814,284.965859174728,4.74943098624547,0.0791571831040912,0.000155881348683917,-571.101466523609,245.892228042644,256.742855269499,245.655275131181,-1.11838133593406,-1.02842054017046,-1.07340093805226,245.773751586913,189.058010448575,168,287,0,129,0,489.056597031696,4740.57860263102,1.04932882681277,-0.000851033294832338
3822223124.3386,285.3763256073,4.756272093455,0.0792712015575833,-3.07036484264074e-05,-571.256112256647,110.467819803315,118.198803541327,110.316879644772,0.61743836003801,0.741802814290107,0.679620587164058,110.392349724044,84.9177663310826,140,248,0,130,0,167.925157888961,1627.75109294814,1.0616168050513,0.000761362855053722
3822223124.66293,285.700650930405,4.76167751550674,0.0793612919251124,-5.92627281489112e-05,-570.956069458976,92.0044721610566,98.948082157755,92.2582801959472,-0.172524052041934,-0.182248593960818,-0.177386323001376,92.1313761785019,70.87076861435,147,255,0,133,0,234.427171710372,2272.37591892349,1.0406359984846,6.52272848936906e-05
3822223130.20673,291.244448661804,4.8540741443634,0.0809012357393901,-0.000461061727578113,-571.466066048522,93.4658850033012,99.2712507943815,93.0768820795849,0.236000236274701,0.601384112738275,0.418692174506488,93.271383541443,71.7477032851306,148,257,0,137,0,262.193977913494,2541.52825865032,1.03767818063152,0.000224292378072152
3822223133.81511,294.852835178375,4.91421391963959,0.0819035653273265,7.6135829852527e-05,-571.761047408302,323.440110808156,317.414418596745,323.36007112277,-5.8407103029138,-5.94176129908065,-5.89123580099722,323.400090965463,248.770982995706,157,273,0,143,0,423.427937398685,4104.41947204384,1.0700585549935,-0.00186202612144083
3822223134.88496,295.922681808472,4.93204469680786,0.0822007449467977,-0.00202222417475302,-571.475406150035,148.670409948892,159.705417634981,149.186896210241,1.9293728989003,0.890983536901316,1.41017821790081,148.928653079566,114.561277061566,155,270,0,146,0,230.836200705736,2237.56751349441,1.06064706466402,0.000784346976989295
3822223135.69483,296.732552528381,4.94554254213969,0.0824257090356615,0.00297532687814046,-571.218753675003,141.546764060058,149.674195371133,141.754273332384,1.04543090107884,0.465873526589168,0.755652213834003,141.650518696221,108.962674292116,144,256,0,148,0,222.470856748211,2156.47961730942,1.0599760722459,0.000529756477983423
3822223137.31578,298.353497982025,4.97255829970042,0.0828759716616737,-0.000225522187332579,-571.896749241401,149.365001478338,156.224107739997,149.006030902002,-0.85303948242831,-1.6792444364708,-1.26614195944955,149.18551619017,114.758865405866,159,273,0,150,0,354.837198367756,3439.54797912828,1.04281255820815,-0.00058794805647579
3822223139.39411,300.431834936142,5.0071972489357,0.0834532874822617,0.00062225928589705,-571.922300942045,168.969849183937,173.25118884264,169.144777170098,-2.12840211558653,-2.38141121893315,-2.25490666725984,169.057313177018,130.044966456583,164,281,0,154,0,480.257534812711,4655.28653964339,1.03738293930773,-0.00108244490081502
3822223141.82305,302.860775947571,5.04767959912618,0.0841279933187697,0.000676882490702113,-571.998620875452,149.423512286937,151.458547696698,149.10571197169,-1.07135094685462,-1.07607649114865,-1.07371371900164,149.264612129313,114.819708847415,139,248,0,160,0,314.748106620067,3050.95187043354,1.0470820997862,-0.000450864615928705
3822223147.99868,309.036400794983,5.15060667991638,0.085843444665273,0.00471657513050929,-509.298296522978,121.083918929461,127.823986151437,122.264727953708,1.26739291925287,-0.212500459274,0.527446229989435,121.674323441585,93.5962663385058,151,263,0,166,0,219.525745234671,2127.93172999292,1.05343265774093,0.000436096082030959
3822223151.81527,312.852992296219,5.21421653827031,0.0869036089711719,-0.0103437445573238,-567.406075564272,348.948164270108,296.698326377517,317.035476660262,-13.8851046431572,-3.25000764726772,-8.56755614521244,332.991820465185,256.149286351006,178,307,0,171,0,466.340036586562,4520.37987507025,1.06611347252405,-0.00245141569288209
3822223151.86775,312.905475139618,5.21509125232697,0.0869181875387828,-0.00290517967735588,-571.596693022754,211.202574749749,224.280510711718,211.16737475852,1.17747902447421,1.19470501568303,1.18609202007862,211.184974754135,162.451079115868,162,277,0,172,0,344.416915499575,3338.54091716841,1.05810734328312,0.000166862201205746
3822223151.94724,312.984958410263,5.21641597350438,0.0869402662250731,4.79139577493709e-05,-572.151939406018,198.264054064222,209.894117430261,198.29201987293,0.187639426768988,0.232955569670151,0.21029749821957,198.278036968576,152.522598295742,164,281,0,173,0,336.366927243388,3260.50986245955,1.05622679569202,-9.96354080806045e-05
3822223154.26334,315.301060438156,5.25501767396927,0.0875836278994878,-9.5854365634555e-05,-572.462810094059,126.775432913884,134.11564018144,127.261826506239,0.536947501541559,0.981429701468159,0.759188601504859,127.018629710061,97.7072989602655,148,261,0,178,0,148.772107024174,1442.09457863917,1.07720177726155,0.000928050696342313
3822223169.75799,330.795716285706,5.51326193809509,0.0918876989682516,-0.000625405655883289,-411.197167819154,63.4112722209074,66.6496498780432,62.4545906673116,0.00222578200460941,2.68904473476935,1.34563525838698,62.9329314441095,48.4102746273638,153,267,0,192,0,148.749221223624,1441.87273941433,1.04302262084301,0.00133492638112753
3822223170.20119,331.238914251328,5.52064857085546,0.0920108095142576,-0.00206163986453085,-412.612004049714,116.835381992125,126.758248431515,115.601089886374,0.120600500513718,3.57421534255056,1.84740792153214,116.21823593925,89.3992475707793,172,291,0,195,0,214.531764612014,2079.52351338689,1.05243829446878,0.00109166896758058
3822223177.6885,338.726220369339,5.64543700615565,0.0940906167692608,-0.00166865557822606,-419.370277793406,104.143386358693,110.464896068291,100.909915864146,0.662702851433366,5.01817242674698,2.84043763909017,102.526651111419,78.8671880211976,182,305,0,201,0,288.496220417576,2796.4841242349,1.03765030437184,0.000995948937241749
3822223206.06609,367.103810787201,6.11839684645335,0.101973280774222,0.000337521831668555,-416.903178340944,126.261786136933,137.047008418417,126.055977976216,0.326292267340977,3.48041571540936,1.90335399137517,126.158882056574,97.0459501392193,175,295,0,229,0,263.527710139512,2554.45654239228,1.04743887890776,0.000800641005621557
3822223208.45441,369.492131233215,6.15820218722026,0.102636703120338,0.000156226991232334,-418.220672045524,100.376800106054,108.42570918492,99.9126568401033,-0.0909266680651874,5.16389033266574,2.53648183230028,100.144728473079,77.0349274476439,174,295,0,233,0,336.322272854898,3260.07701350122,1.03307782638873,0.000614044441533829
3822223208.66552,369.703245639801,6.16172076066335,0.102695346011056,6.18087433112811e-05,-418.308185167302,177.562914894687,192.770342404661,176.648908780695,0.438914117377477,7.75239942090902,4.09565676914325,177.105911837691,136.236238062525,183,305,0,234,0,355.764765119889,3448.53917385781,1.04895353115284,0.000965017317075219
3822223209.38225,370.419975280762,6.17366625467936,0.102894437577989,-1.98932687670666e-06,-418.591346860697,129.150212795421,141.025175085892,128.985716793872,1.01677038164526,3.17588158738138,2.09632598451332,129.067964794646,99.283721223963,157,272,0,235,0,163.048974165146,1580.48471853685,1.0722665653021,0.00168492861028845
3822223209.68503,370.722751379013,6.17871252298355,0.102978542049726,-0.00325483036296564,-417.258694401714,142.070404325028,165.291944504711,115.204304446149,-1.03971604274989,-37.8184920680252,-19.4291040553876,128.637354385589,98.9524802078283,159,264,0,237,0,212.586863688902,2060.67098025207,1.05746758248049,-0.00921937898818631
3822223210.91286,371.950582027435,6.19917636712392,0.103319606118732,0.000705045001650778,-419.216332011149,125.355439489834,135.874215080316,124.812200485812,0.677130949696585,1.68109494103151,1.17911294536405,125.083819987823,96.218973724877,149,261,0,244,0,169.480648398498,1642.82894911216,1.06801711486154,0.00105688395299667
3822223215.56886,376.606582403183,6.27677637338638,0.10461293955644,0.00533049975510614,-418.994793863186,157.942464594282,167.523994744267,155.773524465346,0.452350087290812,4.1488204435511,2.30058526542095,156.857994529814,120.660811731448,188,314,0,250,0,411.476483066486,3988.5702860367,1.03969968361538,0.000186150339227184
3822223216.87848,377.916199207306,6.29860332012177,0.104976722002029,-0.000208320449905112,-420.253127100474,84.1893705563098,92.627427144327,83.9436735891615,-7.38615379032097,-3.70051577844786,-5.54333478438441,84.0665220727357,64.6669927353176,167,296,0,251,0,78.368084859437,759.646364998816,1.09457579783709,-0.00668333515705142
3822223219.21913,380.256849050522,6.33761415084203,0.105626902514034,0.000328265350643258,-420.726181416705,202.414428659626,219.521144443157,202.186908131129,1.3756118463063,5.74423000087172,3.55992092358901,202.300668395377,155.616951087317,173,292,0,258,0,310.985762460413,3014.48229139659,1.06107114882555,0.00109334846707932
3822223219.43107,380.468794584274,6.34114657640457,0.10568577627341,0.000801216091932036,-420.762767511727,375.67661260018,392.171452880532,374.024949238827,-1.93428232387694,0.904504960662063,-0.514888681607438,374.850780919503,288.348704441186,183,305,0,259,0,477.838115582006,4631.83435209396,1.07170171248219,-0.000701936112189532
3822223220.66195,381.699675321579,6.36166125535965,0.106027687589327,0.000466289036491712,-420.895953447295,97.8256000551036,106.4714576024,97.5664022345408,0.671767763409312,1.82698076412778,1.24937426376854,97.6960011448222,75.1512783035752,146,259,0,260,0,165.553216556315,1604.75912351867,1.05627829335664,0.00112953797385147
3822223221.22712,382.264840364456,6.37108067274094,0.106184677879016,0.000710386675653188,-420.626878605943,181.521356563623,194.170000187551,182.913922659078,-0.180338071427228,4.13322213893391,1.97644203375334,182.21763961135,140.16836293999,181,306,0,263,0,401.510533097843,3891.96721501591,1.0454628238899,0.000147236490654858
3822223221.4002,382.437917470932,6.3739652911822,0.106232754853037,9.02051084987592e-05,-421.263583988819,140.184869547098,153.289290028242,139.885493764788,0.97612328251779,3.47492856135319,2.22552592193549,140.035181655943,107.720098935444,158,272,0,264,0,239.606732819594,2322.58302524703,1.05582747828454,0.00108588072919317
3822223237.26528,398.303005933762,6.63838343222936,0.110639723870489,1.72101646790592e-05,-422.541251715332,160.739092295003,173.161261428449,160.665520591903,0.47114287047995,2.97106061772089,1.72110174410042,160.702306443453,123.617994739168,165,283,0,273,0,319.103489701087,3093.16996127509,1.04941286329914,0.000444348200618685
3822223239.78736,400.825083971024,6.68041806618373,0.111340301103062,0.000115176077778781,-422.86984862039,96.0978173130512,105.035338017693,95.5939190707503,0.478925962149735,3.12161855176054,1.80027225695514,95.8458681919008,73.7280894850532,159,273,0,274,0,221.231397723607,2144.46515320335,1.04382868113031,0.00102258135748175
3822223242.802,403.839723110199,6.73066205183665,0.112177700863944,0.000211279883737123,-423.179983619014,130.441711641081,141.72639358069,130.417383174868,0.49359817050771,2.54807379977541,1.52083598514156,130.429547407974,100.331099547625,159,273,0,277,0,262.329253877686,2542.83953089405,1.04890436243113,0.000657229813056927
3822223246.65582,407.693537712097,6.79489229520162,0.113248204920027,0.000308291028588726,-423.566071259476,130.955282231343,141.803790282658,130.834935982852,0.403488039168937,3.27635360553744,1.83992082235319,130.895109107098,100.689226353311,162,280,0,280,0,298.725281981329,2895.63761826492,1.04422076921115,0.000584794684206202
3822223247.71088,408.748599052429,6.81247665087382,0.113541277514564,0.000640904698095671,-423.645655807987,137.709931641671,149.942205599075,137.412280994233,1.0447377801393,3.15015123540381,2.09744450777155,137.561106317952,105.816951190494,150,262,0,284,0,182.827161779485,1772.20087894124,1.06915738236025,0.00148242645179406
3822223248.3753,409.413023948669,6.82355039914449,0.113725839985742,0.000430189930296939,-423.671767736471,455.543660565499,406.534554923004,449.753102890125,-22.0355322276822,-35.4416107688139,-28.738571498248,452.648381727812,348.193417440532,164,285,0,285,0,361.049218822838,3499.76303690933,1.10893860820875,-0.00845014534077205
3822223250.3477,411.385423898697,6.85642373164495,0.114273728860749,0.00037556773115017,-423.963444918328,125.252716651975,135.995219366795,124.933475438173,0.105803849098899,2.21929435469105,1.16254910189498,125.093096045074,96.2261092017831,159,275,0,287,0,230.544019352955,2234.73530822924,1.05250732585822,0.000675217693281233
