real_time_s,peak_time_s,peak_time_m,peak_time_h,avg_baseline,bl_slope,pk_fwhm,transit_t,valve_state,pk_order,segment_num,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg
3797267031.99877,2.09261989593506,0.0348769982655843,0.000581283304426405,-123.72875655697,0.000186787401311863,130,202,4,5,0,4.16216041814887,4.29866876011989,4.78997283345435,-0.166494482441009,-0.499158153803784,-0.332826318122396,4.47606662580161,2.54240584345531
3797267032.04627,2.14012217521667,0.0356687029202779,0.000594478382004632,-124.122262172389,0.000168090984202325,176,304,4,6,0,175.03563508368,199.285755976982,181.411905713555,-6.68902699147749,-4.46299418669153,-5.57601058908451,178.223770398617,101.231101586415
3797267032.22578,2.3196325302124,0.0386605421702067,0.000644342369503445,-123.806842703016,0.00134743294213203,172,291,4,7,0,199.686691536705,185.987467254419,197.072104376679,-9.36089873345319,-7.76432175079123,-8.56261024212221,198.379397956692,112.679498039401
3797267033.55136,3.64520859718323,0.0607534766197205,0.00101255794366201,-124.63966188921,0.00195711501584556,166,278,4,9,0,125.583136888127,146.736936188167,126.702036703593,-2.83597973817282,-3.13420816072358,-2.9850939494482,126.14258679586,71.6489893000484
3797267033.68886,3.78271627426147,0.0630452712376912,0.00105075452062819,-124.405654381386,-0.00025614209142464,127,232,4,10,0,125.538806270359,137.120766470557,125.708511565292,-2.22877973612289,-2.86520871801866,-2.54699422707077,125.623658917825,71.3542382653248
3797267033.94688,4.04073095321655,0.0673455158869425,0.00112242526478238,-124.792848912472,-0.000228479790934533,168,286,4,11,0,166.138255477056,182.081340760613,165.073627890263,-2.10797460164141,-4.5050134542361,-3.30649402793875,165.605941683659,94.0641748763185
3797267035.70098,5.79483151435852,0.0965805252393087,0.00160967542065514,-126.666793961868,-0.000122268770180525,4444,3886,4,12,0,2.34621722551439,2.30414195546489,3.06498659077028,0.572108628898908,0.475735992446299,0.523922310672604,2.70560190814234,1.53678188382485
3797267036.28351,6.37736463546753,0.106289410591125,0.00177149017651876,-127.248225919867,-0.000295242130146302,131,241,4,13,0,129.97399185271,125.479760319419,127.291659859848,-2.96668635642456,-3.82490942675326,-3.39579789158891,128.632825856279,73.0634450863664
3797267037.65359,7.74744296073914,0.129124049345652,0.0021520674890942,-128.492438227778,-0.000363998092439819,152,273,4,14,0,179.493518231968,194.454572894728,179.699242597176,-2.64902937860466,-8.60837863067862,-5.62870400464164,179.596380414572,102.010744075477
3797267040.99028,11.0841336250305,0.184735560417175,0.00307892600695292,-130.852156603611,-3.35549342379737e-05,129,237,4,15,0,169.566978963308,176.738948167713,171.373062822981,-4.49085304194977,-5.49065730389253,-4.99075517292115,170.470020893144,96.826971867306
3797267041.05078,11.1446373462677,0.185743955771128,0.00309573259618547,-130.914453386533,-0.000198674832526104,132,238,4,16,0,114.98692767937,116.774082074247,113.184798886275,-2.46579569675973,-2.68246463822456,-2.57413016749215,114.085863282822,64.800770344643
3797267041.95984,12.0536894798279,0.200894824663798,0.00334824707772997,-131.504562638135,0.00117178425623527,126,235,4,17,0,165.775933744055,168.479577576281,166.140362060371,-4.26166643481224,-4.79721874161634,-4.52944258821429,165.958147902213,94.264228008457
3797267042.61287,12.7067270278931,0.211778783798218,0.00352964639663696,-131.45502866872,4.40255608616888e-05,153,236,4,19,0,3.3534597079481,3.87335617439782,3.67089241022406,-1.39443450823342,-0.324690718947832,-0.859562613590625,3.51217605908608,1.99491600156089
3797267043.28491,13.3787653446198,0.222979422410329,0.00371632370683882,-131.806202593019,-0.000268122668914789,128,241,4,20,0,122.686888826031,118.618786470785,122.714008304406,-3.25384628419515,-3.61675252093776,-3.43529940256646,122.700448565219,69.6938547850443
3797267046.15258,16.2464294433594,0.27077382405599,0.00451289706759983,-132.147000006346,0.000258130794057719,121,188,4,21,0,3.72373022064407,4.07623563785737,3.35619301002429,-0.741381404506633,-0.0204443512127412,-0.380912877859687,3.53996161533418,2.01069819750981
3797267046.68061,16.77445936203,0.2795743227005,0.00465957204500834,-132.375391191776,-0.000690167778635265,129,238,4,22,0,180.663774804979,184.663534152904,181.639556302067,-5.46568969140854,-6.19230069169019,-5.82899519154936,181.151665553523,102.894146034401
3797267047.51515,17.6090068817139,0.293483448028564,0.00489139080047607,-134.474707769223,-0.000126900283990773,150,260,4,23,0,129.731033604938,138.163936548184,129.379053929828,-5.49804689269949,-6.39004427839312,-5.9440455855463,129.555043767383,73.5872648598735
3797267050.18431,20.2781598567963,0.337969330946604,0.00563282218244341,-134.471228732952,2.1942239906096e-06,131,231,4,24,0,5.23936102302383,5.7970500903477,5.21188521567633,-0.0661290651342193,-0.141478806441035,-0.103803935787627,5.22562311935008,2.96815393179084
3797267051.31787,21.4117245674133,0.356862076123556,0.00594770126872592,-134.424149041869,-9.84590566828716e-05,126,234,4,25,0,157.939141140302,166.030797242152,159.306387189899,-5.83145461068401,-5.19626720687237,-5.51386090877819,158.622764165101,90.0977300457772
3797267051.45788,21.5517325401306,0.35919554233551,0.0059865923722585,-134.294250423765,-0.000384866549888873,216,347,4,26,0,175.896098220997,209.240458275301,178.652441319344,-5.13949801664815,-6.0428490360468,-5.59117352634747,177.27426977017,100.691785229457
3797267051.60889,21.7027413845062,0.361712356408437,0.00602853927347395,-134.333819673733,-6.10953407275793e-06,141,252,4,27,0,97.3723505162476,103.812949299088,98.5851436310907,-2.27750695384754,-1.84299872286726,-2.0602528383574,97.9787470736691,55.6519283378441
3797267054.06253,24.1563813686371,0.402606356143951,0.00671010593573252,-134.232175542398,-0.00278774675226972,130,239,4,28,0,113.683947587779,113.794775602119,115.033537659852,-2.36715692585629,-3.3471519713711,-2.85715444861369,114.358742623816,64.9557658103273
3797267055.99214,26.0859923362732,0.434766538937887,0.00724610898229811,-133.746309475973,5.46523342875112e-05,144,256,4,30,0,193.723136420852,210.5520627484,195.45115411302,-6.08413096871415,-5.75316310553534,-5.91864703712475,194.587145266936,110.525498511619
3797267058.01225,28.106107711792,0.468435128529867,0.00780725214216444,-133.181419894473,-4.44882804012199e-05,138,222,4,32,0,3.62383774667927,3.83910603153202,3.60100226746703,-0.0219041157519625,0.0919425794929288,0.0350192318704831,3.61242000707315,2.05185456401755
3797267058.40828,28.5021302700043,0.475035504500071,0.00791725840833452,-134.208627284341,-0.00459599407891455,162,275,4,33,0,197.250099957422,230.047743739899,199.484281561069,-5.52070028865809,-5.70356344691492,-5.61213186778651,198.367190759245,112.672564351251
