fl1_real_time_s,fl1_peak_time_s,fl1_peak_time_m,fl1_peak_time_h,fl1_avg_baseline,fl1_bl_slope,fl1_pk_fwhm,fl1_transit_t,fl1_valve_state,fl1_pk_order,fl1_segment_num,fl1_pk_ht1_hz,fl1_pk_ht2_hz,fl1_pk_ht3_hz,fl1_node_dev_1,fl1_node_dev_2,fl1_node_dev_mean,fl1_avg_pk_ht_hz,fl1_mass_pg,fl1_pair_id,fl1_bl_avg_hz,fl2_real_time_s,fl2_peak_time_s,fl2_peak_time_m,fl2_peak_time_h,fl2_avg_baseline,fl2_bl_slope,fl2_pk_fwhm,fl2_transit_t,fl2_valve_state,fl2_pk_order,fl2_segment_num,fl2_pk_ht1_hz,fl2_pk_ht2_hz,fl2_pk_ht3_hz,fl2_node_dev_1,fl2_node_dev_2,fl2_node_dev_mean,fl2_avg_pk_ht_hz,fl2_mass_pg,fl2_pair_id,fl2_bl_avg_hz,fl1_bl_dens_gcm3,fl2_bl_dens_gcm3,density_gcm3,volume_fl
3801497182.49342,32.3355376720428,0.538925627867381,0.00898209379778968,84.7307661347693,-5.62445430314407e-07,204,465,7,3,0,99.2594430314884,116.743025616016,99.175670205822,-22.0612930424916,-21.6026087433835,-21.8319508929376,99.2175566186552,77.9940913840659,1,84.7307661347693,3801497187.49614,37.3382601737976,0.62230433622996,0.010371738937166,313.687677337138,4.36538954160637e-05,206,438,11,4,0,-113.529949331782,-112.26150664822,-112.315759422221,-24.6969068067905,-25.1749965884664,-24.9359516976285,-112.922854377001,-88.7677113182753,1,313.687677337138,1.00692356245896,1.10276659035828,1.05174911456605,1739.94714438189
3801497211.89105,61.7331736087799,1.028886226813,0.0171481037802166,84.4864151144399,1.4127019750826e-06,196,450,7,7,0,100.752212147643,118.361771125676,100.831928590201,-22.3843001692609,-21.890484874439,-22.1373925218499,100.792070368922,79.2318034736287,2,84.4864151144399,3801497216.54864,66.3907608985901,1.10651268164317,0.0184418780273861,326.36273530359,5.60116026019836e-05,208,407,11,9,0,-114.624188533782,-114.337606375915,-113.541870280243,-25.9645337663554,-26.2860415909758,-26.1252876786656,-114.083029407013,-89.67971520545,2,326.36273530359,1.00692215411196,1.10283964460581,1.05191444247644,1761.00852732276
3801497334.34625,184.188372850418,3.06980621417363,0.0511634369028939,84.3957632188286,1.20563021774718e-07,207,504,7,27,0,52.6700496863502,61.7952739861167,52.8363289931638,-7.59921622990858,-7.60528820055252,-7.60225221523055,52.753189339757,41.4688409026223,3,84.3957632188286,3801497338.89078,188.732901573181,3.14554835955302,0.0524258059925503,335.460127468151,3.624341428403e-05,198,473,11,30,0,-59.1432679169413,-62.0189633043842,-57.4821652405439,-8.98903123856792,-9.5660323112432,-9.27753177490556,-58.3127165787426,-45.8391387642824,3,335.460127468151,1.00692163162866,1.10289207853872,1.0525049014449,909.738179595313
3801497393.64913,243.49124455452,4.05818740924199,0.0676364568206999,84.1415063567403,7.06772366312822e-07,187,454,7,35,0,29.7523239898153,32.5886813868336,29.7736967479835,-3.02187390649226,-3.07737609109867,-3.04962499879546,29.7630103688994,23.3964535077089,4,84.1415063567403,3801497397.93654,247.778660058975,4.12964433431625,0.0688274055719376,345.733750406687,-1.17043548650739e-06,212,515,11,40,0,-34.0996870263109,-37.6828651002562,-34.2640855064749,-3.18963658284157,-2.96370008872674,-3.07666833578416,-34.1818862663929,-26.8700948904392,4,345.733750406687,1.00692016618813,1.10295129182162,1.05161764070698,523.440166576739
3801497408.57916,258.421278715134,4.30702131191889,0.0717836885319816,84.0695363948396,8.75122084313745e-07,193,451,7,37,0,29.6440539731465,32.2194486223504,29.6525606191558,-2.83960692305136,-2.89327366848407,-2.86644029576772,29.6483072961512,23.3062863816191,5,84.0695363948396,3801497412.86584,262.707961082458,4.37846601804098,0.0729744336340162,346.52310892582,-5.26620818856864e-06,215,522,11,43,0,-34.295372585912,-37.7058930957582,-34.1900006565595,-3.32132705915091,-3.30560594382227,-3.31346650148659,-34.2426866212357,-26.9178895408359,5,346.52310892582,1.00691975138045,1.10295584138603,1.05148483533716,522.971894415241
3801497467.10209,316.944211959839,5.28240353266398,0.088040058877733,83.930424185393,4.17543215219879e-08,190,448,7,46,0,30.2110232523949,33.1393473036395,30.2974329813173,-3.16144955018406,-3.10012147543793,-3.13078551281099,30.2542281168561,23.7825956707422,6,83.930424185393,3801497471.39321,321.235330820084,5.35392218033473,0.0892320363389121,346.988563401746,1.04092338307112e-05,216,527,11,52,0,-34.7179647757422,-37.7319073373323,-33.8942474859564,-3.67244370130168,-4.021082503058,-3.84676310217984,-34.3061061308493,-26.9677430868907,6,346.988563401746,1.00691894959021,1.10295852408986,1.05192496185789,528.431524421376
3801497603.30579,453.147912502289,7.55246520837148,0.125874420139525,84.3718265883022,-1.99062772924335e-07,186,448,7,18,1,29.6242086648209,32.5359566428985,29.7999997020331,-3.13293124542588,-3.05969610398325,-3.09631367470456,29.712104183427,23.3564365810977,7,84.3718265883022,3801497609.67603,459.518149137497,7.65863581895828,0.127643930315971,310.68940155532,7.16727380797517e-06,189,469,11,20,1,-34.3794653034145,-37.4303308352883,-33.816367215508,-3.14389187844513,-3.27242648024733,-3.20815917934623,-34.0979162594613,-26.8040867703309,7,310.68940155532,1.00692149366697,1.10274930942894,1.05154216649904,523.44429383656
3801497617.87358,467.71570110321,7.79526168505351,0.129921028084225,84.3391974184574,-6.72925964935582e-07,190,463,7,20,1,52.8488043657495,59.5089721248638,52.6726532612741,-7.57892407040675,-7.60010963228787,-7.58951685134731,52.7607288135118,41.4747676198794,8,84.3391974184574,3801497622.33423,472.176345825195,7.86960576375326,0.131160096062554,342.212526637872,2.28208291238594e-05,194,457,11,23,1,-59.1588130526891,-62.0922988767545,-58.4451763083593,-8.21828334632436,-8.67954046119177,-8.44891190375806,-58.8019946805242,-46.223756187681,8,342.212526637872,1.00692130560475,1.10293099681757,1.05232662669141,913.434078369924
3801497633.82657,483.668685913086,8.0611447652181,0.134352412753635,84.3952735099721,9.19940570538324e-07,197,468,7,23,1,102.099914373633,120.0823765126,102.127338619873,-22.7431698936726,-22.1992311933005,-22.4712005434865,102.113626496753,80.2706676919782,9,84.3952735099721,3801497638.48858,488.330702781677,8.13884504636129,0.135647417439355,337.413436962996,3.92082957708896e-05,208,420,11,26,1,-115.331960022535,-115.390477971172,-114.710578810347,-26.1535263747479,-26.4050546377436,-26.2792905062458,-115.021269416441,-90.4172578292504,9,337.413436962996,1.00692162880617,1.102903336677,1.05205965338219,1778.33807407263
3801497652.88285,502.724966049194,8.37874943415324,0.139645823902554,84.4940655734952,9.32560006938571e-07,192,471,7,27,1,30.4420120635825,33.0431905216208,30.5215606887202,-3.06750321286954,-3.0526011255339,-3.06005216920172,30.4817863761514,23.9614773150352,10,84.4940655734952,3801497657.37506,507.217177629471,8.45361962715785,0.140893660452631,348.469564171165,1.19977229226171e-06,214,510,11,29,1,-35.4510865348877,-38.6917603887687,-34.6713619334126,-3.20318122418138,-3.49406077548981,-3.34862099983559,-35.0612242341502,-27.561335111949,10,348.469564171165,1.00692219820631,1.10296706001901,1.05158934017982,536.445276244562
