labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3,total_volume_fl,water_content
Rep1_ink,1.42162285434222,81.8014222314251,33.993383448774,26.3096498199875,1.00606304472664,1.0999945855139,711,0.884948773232876
Rep2_ink,1.36434771798412,98.5187360709978,35.3492152292841,26.0674273091703,1.00554068656007,1.09975411529737,703.2,0.859899408317694
Rep3_ink,1.3621389668445,98.6669422153656,35.1281383232229,25.7951228139068,1.00611153217903,1.10070264141746,707.2,0.86048226496696
Rep1_nvp,1.48164032267049,67.9068823826237,32.3420989893342,25.8497891456967,1.00536902505589,1.10097509053621,663.3,0.897622670914181
Rep2_nvp,1.37814969413239,88.8170248753703,33.062033682668,24.6361765913958,1.00590086313336,1.100768453025,667.2,0.866880957920608
Rep3_nvp,1.35449449585876,93.941991885674,32.7323156619032,23.9635757995189,1.00606335228946,1.09940542101051,669.7,0.85972526222835
Rep1_dmso,1.3408946044188,153.645283193908,51.2516582961936,37.0220279374567,1.00732329503137,1.09993681406,961.4,0.840185892246819
Rep2_dmso,1.39123979840103,128.274839632465,49.1236196318099,37.4420095668732,1.00828379726659,1.09935083814855,999,0.87159675712466
Rep3_dmso,1.41748712501175,115.928244271374,47.7825340546945,36.7452253774177,1.00531376419692,1.10052187113107,1012,0.88544639894133
