real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3817386140.67148,696.226551294327,11.6037758549054,0.193396264248424,-8.94449955991966e-05,825.641637663248,101.630634327555,110.295893045403,101.680877931216,1.65672349517423,1.89968721934722,1.77820535726072,101.655756129386,79.427612646142,203,333,0,207,2,163.493654827861,1309.59220411292,0.0606506455953926
3817386141.86671,697.421782016754,11.6236963669459,0.193728272782432,-1.34601574762508e-05,825.638326500431,113.455804611493,122.304492126689,113.493626566343,1.88409614129841,1.83348873342089,1.85879243735965,113.474715588918,88.6622272865306,210,340,0,208,2,208.904464840696,1673.33502237627,0.0529853413099685
3817386143.82009,699.375159263611,11.6562526543935,0.194270877573225,0.000524317010215956,826.072136099401,108.926741286373,117.254152697246,108.415316647432,0.78650153191774,1.01020758244218,0.898354557179958,108.671028966903,84.9089193105289,248,389,0,211,2,305.102011709523,2443.88209692082,0.0347434597673555
3817386144.79611,700.351178884506,11.6725196480751,0.194541994134585,-0.000102762374274658,825.701983677113,109.008960647513,117.972439800954,108.781629815303,1.17884240009363,1.24160524043751,1.21022382026557,108.895295231408,85.0841473021839,231,368,0,213,2,225.892949355431,1809.41361761971,0.0470230501603676
3817386146.5081,702.06317281723,11.7010528802872,0.195017548004786,0.000265661147862587,825.734647159143,145.235242168906,157.690991869431,144.893884927916,2.46664602532293,2.56650107331033,2.51657354931663,145.064563548411,113.344609306134,227,363,0,214,2,224.38021056076,1797.29650558594,0.0630639457395386
3817386149.63187,705.186940670013,11.7531156778336,0.195885261297226,-4.74781437605474e-05,825.785669064366,113.501032969808,122.049722608252,113.488673896452,2.06059159854295,2.41272483445766,2.23665821650031,113.49485343313,88.67796177074,205,334,0,218,2,149.26165009399,1195.59314728103,0.0741706842100996
3817386150.0184,705.573469638824,11.7595578273137,0.195992630455229,-0.00172948829235769,826.042337265919,114.442350944054,122.365831802444,113.384346202723,0.968354654474612,1.17202103928964,1.07018784688213,113.913348573388,89.0049483690434,238,377,0,220,2,305.102236675195,2443.8838989069,0.0364194667385196
3817386150.54979,706.104860782623,11.7684143463771,0.196140239106284,-0.0003821346145109,825.632285413316,153.93988092761,166.457943809957,153.625524086024,2.5727327106853,2.61365227470282,2.59319249269406,153.782702506817,120.156431779838,228,365,0,221,2,222.331610780352,1780.88712074104,0.067469987502543
3817386152.69405,708.249118089676,11.8041519681613,0.196735866136021,-0.000385080592088998,826.890061952008,74.4900940650109,80.1176017074312,74.2391870371857,0.517573624086796,0.712169373213994,0.614871498650395,74.3646405510983,58.1039981321313,227,362,0,229,2,204.935124140748,1641.54040844099,0.0353960206117094
3817386153.06555,708.620615005493,11.8103435834249,0.196839059723748,-0.000647417380812768,826.833588939649,127.247765390782,136.928837412492,126.85693995325,1.0639355799939,1.24525720416518,1.15459639207954,127.052352672016,99.2709654431142,258,405,0,230,2,330.308731544711,2645.78916066697,0.0375203613798498
3817386154.01361,709.568680286407,11.8261446714401,0.197102411190669,-0.000595301384128282,826.237987518031,96.092712745919,103.841916552112,96.0577946537841,1.03385897544616,1.09429311714527,1.06407604629572,96.0752536998515,75.0673481395288,226,362,0,232,2,204.511792853709,1638.14950404261,0.045824479361791
3817386155.89138,711.446450471878,11.857440841198,0.197624014019966,-0.000279301569999186,826.230955099275,112.15489279945,121.200204603649,111.904194373404,1.9944013964876,2.1092101949531,2.05180579572035,112.029543586427,87.5330579567113,211,342,0,235,2,156.169626444497,1250.92637708952,0.0699745880811712
3817386160.77653,716.331595897675,11.9388599316279,0.198980998860465,-0.000354208372810634,826.221974246459,134.510900453478,145.847551298002,134.281599779065,2.23687343997038,2.29677551679106,2.26682447838072,134.396250116272,105.009039347881,233,368,0,248,2,182.6830535801,1463.30023048254,0.0717617869254711
3817386161.14618,716.701252222061,11.9450208703677,0.199083681172795,-0.000228409432779417,826.181740271871,159.799853565541,171.696561866014,159.457186284989,2.65005064129074,2.8317859571359,2.74091829921332,159.628519925265,124.723997249732,231,369,0,252,2,204.453662771266,1637.68387922756,0.0761587744935
3817386177.74769,733.302762031555,12.2217127005259,0.203695211675432,-0.00111465107449938,826.961349903792,49.0878683301387,52.1035394995799,48.8620211579869,0.510235994636562,0.6480635413524,0.579149767994481,48.9749447440628,38.2660371494021,213,344,0,271,2,153.721026539481,1231.31297160307,0.0310774255058669
3817386179.5568,735.111866235733,12.2518644372622,0.204197740621037,-0.000259711616726769,826.08986412784,103.450123594306,111.424265931138,103.183458359666,1.64059649585479,1.65708962195366,1.64884305890423,103.316790976986,80.725444047829,202,330,0,273,2,148.513249967317,1189.5984255135,0.0678594072726542
