real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3817383270.03465,88.9120144844055,1.48186690807343,0.0246977818012238,0.000828269237854655,834.396340764364,180.713640703409,194.945429370076,180.71612629372,1.92914100373455,1.82261704845602,1.87587902609528,180.714883498564,141.199596682429,247,389,0,12,0,344.333264569534,3148.42772040786,0.0448476538836145
3817383273.20368,92.0810401439667,1.53468400239944,0.0255780667066574,0.000125026908586768,835.149173905985,309.829513762053,320.754634103252,310.148530853971,0.530637108263238,0.191038408830844,0.360837758547041,309.989022308012,242.206530411313,258,405,0,13,0,461.102903228925,4216.11651230208,0.0574477791836601
3817383274.52224,93.399600982666,1.55666001637777,0.0259443336062961,0.000377736436199202,835.246088325053,207.088040741039,222.818899801128,207.273683448461,1.39094799454952,1.34904682484623,1.36999740969788,207.18086209475,161.87849944484,256,402,0,16,0,397.553835063846,3635.05255942738,0.0445326434207984
3817383277.77906,96.6564235687256,1.61094039281209,0.0268490065468682,0.000584613732983721,836.536873747235,197.171637235881,205.930926149896,197.683806475705,0.894969026892225,0.64332687970118,0.769147953296702,197.427721855793,154.25799004646,263,411,0,19,0,346.6996184227,3170.06459036557,0.0486608350237658
3817383278.01799,96.8953466415405,1.61492244402568,0.0269153740670946,-0.00050087310909494,837.147306404212,92.7816659440585,99.9278630798595,92.8812700692552,0.979521330724674,0.879965540410382,0.929743435567528,92.8314680066568,72.5328516844708,202,331,0,23,0,174.120889808155,1592.08270760426,0.0455584696310263
3817383278.19607,97.0734279155731,1.61789046525955,0.0269648410876592,0.000105713135339819,836.714904210278,110.885732808747,119.546298927894,111.041107960397,1.35238746172379,1.39196553940486,1.37217650056433,110.963420384572,86.7000542593875,226,361,0,24,0,265.728987202825,2429.70574008058,0.0356833557369429
3817383278.36209,97.2394535541534,1.62065755923589,0.0270109593205982,6.94052753203903e-05,836.431210782546,113.342568367754,122.982248760688,113.442057910133,1.02295146567391,1.03125335946687,1.02710241257039,113.392313138943,88.5978430339619,231,367,0,25,0,273.74433948884,2502.99449816113,0.0353967390256159
3817383278.55529,97.4326510429382,1.6238775173823,0.0270646252897051,-9.13497388289268e-05,836.333063479738,160.355031029003,173.274133097753,160.429500799145,1.64549813315011,1.70410564068703,1.67480188691857,160.392265914074,125.320741820516,226,363,0,26,0,276.869818957234,2531.57246959285,0.0495031223975473
3817383283.7742,102.651563882828,1.71085939804713,0.0285143233007855,0.000425200674974899,857.884811260518,171.102349153399,185.61213061055,171.203257868665,1.73687195602218,1.97475715291516,1.85581455446867,171.152803511032,133.728370120753,241,381,0,30,0,285.126596097543,2607.06870740849,0.0512945323384604
3817383288.45451,107.331873416901,1.78886455694834,0.0298144092824724,0.000149948070528591,857.703819705051,370.706614862743,376.892114809152,370.382700652881,-0.448308945413755,1.45520683116384,0.503448942875041,370.544657757812,289.521013517669,273,423,0,31,0,440.331851608059,4026.19540553097,0.0719093298650983
3817383292.44544,111.322795391083,1.85537992318471,0.0309229987197452,0.000267861265398914,857.840983527789,130.05123764557,140.481686387153,130.076188971671,1.58789077555847,1.43707394648655,1.51248236102251,130.063713308621,101.623859123602,228,362,0,33,0,217.34844720147,1987.33595202367,0.0511357221813055
3817383294.77183,113.649186134338,1.89415310223897,0.0315692183706495,0.000172008287863394,858.33200551378,72.8356923937197,77.5760779926255,72.8432256531397,1.40906023042048,1.34553350367524,1.37729686704786,72.8394590234297,56.912314235348,217,349,0,35,0,219.884882869456,2010.52797321309,0.0283071486662255
3817383296.45562,115.332981824875,1.92221636374791,0.0320369393957986,0.000295250063233653,858.177389068546,66.2981756373394,70.6056370072669,66.3917804369536,1.22806591032001,1.20684240228151,1.21745415630076,66.3449780371465,51.8379225849659,225,362,0,37,0,169.567561048738,1550.44912769382,0.0334341331547402
