real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num
3809437566.84845,276.171694517136,4.60286157528559,0.0767143595880932,-0.0149445601886941,11.9894703871554,253.655653212895,272.438566230771,255.118986562031,4.66491189983307,3.75334337160756,4.20912763572032,254.387319887463,200.679378609385,143,252,5,1,0
3809437567.01671,276.339954853058,4.60566591421763,0.0767610985702939,0.00362354788161047,9.66444981462745,145.150841252106,155.371938638322,144.516502735046,1.84427151180146,1.59020770003569,1.71723960591858,144.833671993576,114.255424799649,126,229,5,2,0
3809437567.04938,276.372623443604,4.60621039072673,0.0767701731787788,-0.000209890040052178,10.1496556702165,75.8920395593546,80.7438197863748,75.8563211373717,0.61190986955987,0.314810252884894,0.463360061222382,75.8741803483631,59.8551192392051,108,204,5,3,0
3809437567.16532,276.488566637039,4.60814277728399,0.0768023796213998,-4.59746469076639e-05,10.1611780758271,138.576268184715,149.385481260368,138.60876940524,1.33764047922813,1.34843155349227,1.3430360163602,138.592518794977,109.331945334341,123,224,5,4,0
3809437567.29021,276.6134557724,4.61022426287333,0.0768370710478889,0.000154430435220555,10.1655166896192,113.398261093494,123.054162789625,113.176083478041,0.584170716347976,0.764820568295476,0.674495642321726,113.287172285768,89.3692317242051,119,221,5,5,0
3809437567.59797,276.921221017838,4.61535368363063,0.0769225613938438,5.57611983481661e-05,10.1381793872458,102.942215688478,108.726127362361,124.846469945932,0.690871823006344,0.417489529724023,0.554180676365184,113.894342817205,89.8482123786366,217,319,5,7,0
3809437568.06134,277.38458275795,4.62307637929916,0.0770512729883194,-0.000122591602313577,10.1683198262408,56.9328914547462,61.0628309376251,56.8761210573956,0.530469688217637,0.311460988558243,0.42096533838794,56.9045062560709,44.8904487872823,114,214,5,8,0
3809437568.23301,277.556259393692,4.62593765656153,0.0770989609426922,-6.52000096351541e-05,10.133131563933,154.071848271585,166.723178265022,153.917581483802,1.43997263892552,1.09163172257562,1.26580218075057,153.994714877694,121.482327438554,130,235,5,9,0
3809437568.73829,278.061533212662,4.6343588868777,0.0772393147812949,-4.84592083502611e-06,10.1778310761981,149.326476999979,259.352854287919,172.543041512603,-2.79767396473485,-0.432117447110707,-1.61489570592278,160.934759256291,126.957143534083,204,312,5,12,0
3809437569.03814,278.36138510704,4.63935641845067,0.0773226069741779,-4.03746051884533e-05,10.2373828340279,88.396628572088,93.4438231496789,87.8099406046241,0.868273856939284,0.655540116813449,0.761906986876366,88.1032845883561,69.502333734475,112,211,5,14,0
3809437569.34888,278.672129631042,4.64453549385071,0.0774089248975118,0.000699852477889433,10.0971539988129,146.485603222093,158.803721954918,146.66381094281,0.847749922237853,0.577812139104204,0.712781030671028,146.574707082452,115.62888099207,134,242,5,19,0
3809437569.74228,279.065527915955,4.65109213193258,0.0775182021988763,-1.48047849097329e-05,10.2807659009008,92.7138149816103,98.5704376746397,92.7041661407389,0.732366278636245,0.812597070880815,0.77248167475853,92.7089905611746,73.1356524592119,118,218,5,20,0
3809437570.07026,279.393507242203,4.65655845403671,0.0776093075672785,-0.000108367740031499,10.3530600524871,102.417094621906,110.039855127526,102.391592122116,0.854155638890613,0.752226725905697,0.803191182398155,102.404343372011,80.7840579628282,123,226,5,24,0
3809437570.35432,279.677563667297,4.66129272778829,0.0776882121298048,-6.18165966278632e-06,10.3718798558318,102.020841021302,109.411109178602,101.789616239056,0.858070326943748,0.965072940530679,0.911571633737214,101.905228630179,80.3903196417121,123,225,5,25,0
3809437570.42647,279.749713659286,4.66249522765477,0.0777082537942462,-8.89934459062552e-05,10.4121065584507,99.3172722457039,107.323172852209,99.543863123645,0.000387694255440245,0.136258346370568,0.0683230203130042,99.4305676846745,78.4381255581687,127,232,5,27,0
3809437570.52820,279.851442337036,4.66419070561727,0.0777365117602878,-5.87171995673007e-06,10.4463950427397,85.9248841061352,92.6846862231672,85.9173851864206,0.458982057504012,0.4804163537032,0.469699205603606,85.9211346462779,67.7808937876943,118,218,5,28,0
3809437570.71193,280.035175800323,4.66725293000539,0.0777875488334232,-0.000232266549236931,10.5063394874717,92.2433655563124,98.6747123614024,92.746700760314,0.538806526506222,0.682168201978277,0.610487364242249,92.4950331583132,72.9668671649051,121,224,5,29,0
3809437570.78736,280.110610961914,4.66851018269857,0.0778085030449761,7.73242294972202e-05,10.4872641109393,89.796555920119,96.3165398151457,89.8749400599554,0.776755040984331,0.93658375597238,0.856669398478356,89.8357479900372,70.869027951257,121,223,5,30,0
3809437570.91631,280.239552736282,4.67065921227137,0.0778443202045229,-4.31887646557564e-06,10.5652644433326,92.8052731198694,99.8680850003842,92.549882138426,0.846350963014021,1.05581790914657,0.951084436080296,92.6775776291477,73.1108716341211,120,223,5,31,0
