fwd_lin_slope_l,fwd_lin_slope_r,fwd_lin_slope_avg,bck_lin_slope_l,bck_lin_slope_r,bck_lin_slope_avg,bck_pk_a_l,bck_pk_a_r,bck_pk_a_mean,bck_pk_a_absmean,bck_pk_c_l,bck_pk_c_r,bck_pk_c_mean,bck_pk_c_absmean,bck_pk_imbal_inner,bck_pk_imbal_outer,bck_pk_slope_inner,bck_maxcurv_l,bck_maxcurv_r,bck_maxcurv_avg,bck_maxcurv_whole,bck_avgcurv_l,bck_avgcurv_r,bck_avgcurv_avg,bck_avgcurv_whole,bck_vtx_pos_l,bck_vtx_pos_r,bck_vtx_pos_avg,bck_pk_a_full,bck_vtx_pos_full,mean_bl_val,mean_bl_val_fwd,bl_vert_yval_l,bl_vert_yval_r,bl_vert_yval_avg,bl_vert_yval_whole
0.000760593818003744,0.000672631673906473,0.000716612745955109,0.00126672928293284,6.90303069617485e-05,0.000667879794947295,-1.892942629103e-05,4.98244694158898e-06,-6.97348967472053e-06,1.19559366163095e-05,-477.261491180299,-475.920371745813,-476.590931463056,476.590931463056,-1.12169033519297,-1.30236008876898,0.00262690945010062,-1.89287893921474e-05,4.98244694131791e-06,-6.97317122541474e-06,-1.16736120902356e-06,-1.89292516059878e-05,4.98244531894253e-06,-6.97317122541474e-06,-1.16736636485971e-06,0.796930291946232,0.433684375607878,0.615307333777055,-1.16739301305812e-06,1.98570824076988,-476.537584979812,-1.9412300322228,-477.11336764147,-475.932126844514,-476.522747242992,-475.364070885719
-0.000738278853743436,0.00160652647005563,0.000434123808156096,0.00550339260362333,0.00152028894197597,0.00351184077279965,-2.21416756320955e-05,4.3684133442426e-05,1.07712289051652e-05,3.29129045372608e-05,-479.69142156444,-477.83400157774,-478.76271157109,478.76271157109,-1.2180178702406,-1.89264681553317,0.0030526763665178,-2.2137877057147e-05,4.36841332816261e-05,1.07731281122395e-05,-3.98704378144442e-06,-2.21395680483019e-05,4.36830783176706e-05,1.07731281122395e-05,-3.98713413555482e-06,1.81677432760635,0.311569176486094,1.06417175204622,-3.98741084442197e-06,1.18135164654285,-478.610893853483,-1.98244785537791,-479.045665995611,-477.872273467628,-478.458969731619,-477.7269191568
-6.93816680208667e-05,0.000970639393176156,0.000450628862577645,0.00574051044545504,0.00257723355465584,0.00415887200005544,-2.65973796662236e-05,2.0733456132881e-05,-2.93196176667128e-06,2.36654178995523e-05,-475.593902485341,-472.347374682131,-473.970638583736,473.970638583736,-2.66728159111091,-3.21082662858799,0.00998981869329928,-2.65921696127043e-05,2.07334228084769e-05,-2.92937340211372e-06,-4.62586531842493e-06,-2.65946014533253e-05,2.0732970816393e-05,-2.92937340211372e-06,-4.62609311280489e-06,1.70690968824333,-0.196128516511135,0.755390585866097,-4.62740001781325e-06,2.54758469673317,-473.775053882114,-2.09337630710948,-474.980084014689,-472.353834766767,-473.666959390728,-469.767880443351
-0.00101614875483728,-0.000374412388592636,-0.000695280571714958,0.000904568539155212,0.00145035886581198,0.0011774637024836,7.1877621459422e-06,5.37624045998572e-06,6.28200130296396e-06,6.28200130296396e-06,-484.408586840617,-483.378583855519,-483.893585348068,483.893585348068,-1.17914707360529,-1.38448954034652,0.00294051639303066,7.18776207731958e-06,5.37622986262213e-06,6.28199596997086e-06,5.23903167204954e-07,7.18773924370465e-06,5.37620429523442e-06,6.28199596997086e-06,5.23902468183284e-07,-0.0329765720125634,-0.628216453107212,-0.330596512559888,5.23907710197278e-07,-2.5352423153245,-483.836081037214,-2.17206426649007,-484.408697528131,-483.409137272695,-483.908917400413,-485.849854414732
-0.00110101962894491,8.05459635880885e-05,-0.000510236832678413,0.0103564280117151,0.0137992415829151,0.0120778347973151,-0.000106059365270219,5.02500598517726e-06,-5.05171796425209e-05,5.55421856276981e-05,-432.112594956675,-424.354347027504,-428.23347099209,428.23347099209,-6.79584062932656,-8.67654410381567,0.0160279260125626,-0.000105943941499025,5.02230728188475e-06,-5.04608171085701e-05,3.18236348360696e-06,-0.000106017040030591,5.02213561405161e-06,-5.04608171085701e-05,3.18222440523176e-06,1.08221363626101,-15.851871768459,-7.38482906609901,3.18408578409516e-06,-3.5684329608479,-427.655673132709,-2.30284062897626,-431.256875883301,-433.263907020339,-432.26039145182,-446.282635369126
0.000437571838595331,0.00104018914987946,0.000738880494237393,0.00641549171306819,-0.00350355925603944,0.00145596622851437,-9.98188697467029e-05,-5.64379129321672e-05,-7.81283913394351e-05,7.81283913394351e-05,-55.7309134156412,-55.2945712659498,-55.5127423407955,55.5127423407955,0.146284282846047,-0.205590812756043,-0.000439292140678819,-9.9752416040733e-05,-5.64260891836626e-05,-7.80892526121978e-05,-1.19443333599345e-05,-9.9799194958646e-05,-5.64344744234192e-05,-7.80892526121978e-05,-1.19450087397068e-05,0.867856581145698,0.137482097021268,0.502669339083483,-1.19456064085009e-05,0.493042631601452,-55.3580742609089,-2.21785314892102,-55.1748741349662,-55.2864970242429,-55.2306855796045,-54.8249065397211
0.00165307196335212,0.000742048979555432,0.00119756047145378,-0.000532045133585565,-0.00210825714743262,-0.00132015114050909,6.46083114477251e-05,3.41932427363635e-05,4.94007770920443e-05,4.94007770920443e-05,-489.065203318169,-486.62278692537,-487.84399512177,487.84399512177,-2.35803035971782,-2.40883605698826,0.00604623169158414,6.46083114030696e-05,3.41932426845739e-05,4.94007770438217e-05,-1.79888026318079e-06,6.46063990255997e-05,3.41925047725253e-05,4.94007770438217e-05,-1.79889903125091e-06,0.543583935373163,0.861054333907932,0.702319134640547,-1.79907599888342e-06,3.00490462822962,-487.946588361375,-2.07588635088021,-489.196719079233,-486.801666179541,-487.999192629387,-484.345847677447
0.000328921168853958,0.000726487127376151,0.000527704148115055,0.00395740446268441,0.00253777481187025,0.00324758963727733,-1.08555151351805e-06,1.51396781493837e-05,7.02706331793283e-06,8.11261483145088e-06,-478.558205738584,-476.675668390007,-477.616937064296,477.616937064296,-1.33221337053732,-2.11985176126194,0.00304854318200759,-1.08549721526761e-06,1.51396514694236e-05,7.02707712707799e-06,-1.25327432441321e-06,-1.08550049497875e-06,1.51393373297321e-05,7.02707712707799e-06,-1.25328276673486e-06,16.0748903333417,-0.214508866899672,7.93019073322102,-1.25333520846101e-06,2.38890035841293,-477.440103715076,-1.98479983696987,-474.718320913448,-476.685368377068,-475.701844645258,-475.324282824569
-0.000104673233308303,-0.00133319991035644,-0.00071893657183237,0.0061796670656441,0.000185844781328461,0.00318275592348628,-6.28579921146528e-05,4.25911616906782e-05,-1.01334152119873e-05,5.27245769026655e-05,-491.735339361039,-490.091054967181,-490.91319716411,490.91319716411,-1.09851190441651,-1.48750975288891,0.00274627976104128,-6.28329617517451e-05,4.25911616600593e-05,-1.01209000458429e-05,-6.14403255192125e-06,-6.28489556320923e-05,4.25905725787413e-05,-1.01209000458429e-05,-6.1442432287041e-06,1.06576486544328,0.469175523861898,0.76747019465259,-6.14472158668866e-06,0.868236905065721,-490.762778046315,-2.11892982438233,-491.207283089972,-490.162017431064,-490.684650260518,-490.123502423873
0.0013635699994953,0.00129167398449025,0.00132762199199277,0.00231095166425075,0.00344404441822322,0.00287749804123699,1.14930956959053e-05,3.02068841918864e-05,2.08499899438958e-05,2.08499899438958e-05,-486.87332733745,-484.819835803639,-485.846581570544,485.846581570544,-1.680732484548,-2.43716200670355,0.00435422923458032,1.14930332729213e-05,3.02068145789445e-05,2.08499239259329e-05,1.18895363908498e-06,1.14929005950133e-05,3.020560553213e-05,2.08499239259329e-05,1.1889480590229e-06,-0.688664927696125,-0.168693114816848,-0.428679021256486,1.18900339138997e-06,-2.81963051779645,-485.743433734481,-2.15235692631455,-486.912708706141,-484.826193467284,-485.869451086712,-489.878119309429
