fl1_real_time_s,fl1_peak_time_s,fl1_peak_time_m,fl1_peak_time_h,fl1_avg_baseline,fl1_bl_slope,fl1_pk_fwhm,fl1_transit_t,fl1_valve_state,fl1_pk_order,fl1_segment_num,fl1_pk_ht1_hz,fl1_pk_ht2_hz,fl1_pk_ht3_hz,fl1_node_dev_1,fl1_node_dev_2,fl1_node_dev_mean,fl1_avg_pk_ht_hz,fl1_mass_pg,fl1_pair_id,fl1_bl_avg_hz,fl2_real_time_s,fl2_peak_time_s,fl2_peak_time_m,fl2_peak_time_h,fl2_avg_baseline,fl2_bl_slope,fl2_pk_fwhm,fl2_transit_t,fl2_valve_state,fl2_pk_order,fl2_segment_num,fl2_pk_ht1_hz,fl2_pk_ht2_hz,fl2_pk_ht3_hz,fl2_node_dev_1,fl2_node_dev_2,fl2_node_dev_mean,fl2_avg_pk_ht_hz,fl2_mass_pg,fl2_pair_id,fl2_bl_avg_hz,fl1_bl_dens_gcm3,fl2_bl_dens_gcm3,density_gcm3,volume_fl,total_volume_au,total_volume_fl,water_content
3796913886.12371,37.5582287311554,0.62597047885259,0.0104328413142098,-419.797394875661,1.5946744561485e-06,298,706,11,3,0,83.910061049697,90.295231480519,84.5570780476604,1.48002207849726,0.865584675118085,1.17280337680767,84.2335695486787,65.8122876037475,1,-419.797394875661,3796913893.04328,44.477796792984,0.7412966132164,0.0123549435536067,-55.4546498120282,1.77483684915737e-05,245,569,7,5,0,65.514391279056,70.4125587176004,65.1472483436639,-0.779500773285975,0.690645628535216,-0.0444275723753794,65.3308198113599,51.0434346526072,1,-55.4546498120282,1.00879945922815,1.08582648391834,1.35204376661901,191.73599149834,113.259985912534,1099.61855122761,0.825634088035086
3796914006.70831,158.142823457718,2.6357137242953,0.0439285620715883,-422.562126134947,4.77094534884077e-06,270,649,11,40,0,53.6095087980233,55.6657907104482,54.1079131193215,0.587331345750284,0.759662242549907,0.673496794150096,53.8587109586724,42.0801943283532,7,-422.562126134947,3796914014.5948,166.029322147369,2.76715536912282,0.0461192561520471,-61.5269591297867,-6.34175778153879e-06,229,547,7,42,0,43.9622006673589,47.5974948901778,44.2333867212583,-2.56169717269847,-1.34071538402956,-1.95120627836402,44.0977936943086,34.4539201751789,7,-61.5269591297867,1.00878352436124,1.08579148542057,1.43369743397436,99.0322824843896,89.9248217810685,873.062109708037,0.886569029415894
3796914098.57943,250.013951539993,4.16689919233322,0.0694483198722204,-424.432979964076,-1.0844169622142e-06,274,649,11,65,0,73.2200156131198,76.6498973310733,73.5590362207168,-0.176738951451253,0.163105537134468,-0.00681670715839271,73.3895259169183,57.339759108222,10,-424.432979964076,3796914106.4162,257.850714921951,4.29751191536586,0.0716251985894309,-56.5139925426462,1.9748836863855e-05,235,559,7,67,0,56.4914793326433,62.6162404232454,55.9857039796507,0.516642790920073,0.424459107151248,0.470550949035661,56.238591656147,43.9396120612594,10,-56.5139925426462,1.00877274146628,1.08582037826689,1.33846262610126,173.92028624629,88.8740979819949,862.860842487592,0.798437618579509
3796914137.95518,289.389698266983,4.82316163778305,0.0803860272963842,-424.265394862014,5.01198412149301e-07,298,708,11,77,0,95.0312298392288,99.9639648856512,94.6573959828776,-0.131226814232085,0.254985080696285,0.0618791332320999,94.8443129110532,74.1025369377803,12,-424.265394862014,3796914144.41088,295.845399618149,4.93075666030248,0.082179277671708,-45.1116096825238,2.13362677859805e-05,243,578,7,1,1,75.9817776154524,77.7996950462873,74.295447048045,-2.36051221910245,-1.71905945636839,-2.03978583773542,75.1386123317487,58.7063327770502,12,-45.1116096825238,1.00877370736352,1.08588609729571,1.37991867684151,199.659278804197,117.22457296003,1138.10993395434,0.824569426162124
3796914349.81095,501.24546790123,8.35409113168716,0.139234852194786,-426.876762357945,-8.74092267040767e-07,340,778,11,65,1,153.789140339189,162.811780278668,153.545506318407,0.702608479989264,0.874850915517087,0.788729697753175,153.667323328798,120.061373777689,16,-426.876762357945,3796914355.03794,506.472460269928,8.44120767116547,0.140686794519424,-44.4756108079853,2.77430499589942e-05,284,674,7,67,1,115.962644481624,120.963070594409,112.387473183046,0.461722256734694,2.1020490560643,1.2818856563995,114.175058832335,89.2057863546431,16,-44.4756108079853,1.00875865642743,1.08588976295305,1.30888149912343,400.040772302362,272.245921886472,2643.18120641138,0.848651779404299
3796914363.09397,514.528491973877,8.57547486623128,0.142924581103855,-426.925275522278,1.56112065652897e-06,291,685,11,69,1,83.074589259767,86.1435449459129,83.0809474013148,1.07437959257086,1.0055287200926,1.03995415633173,83.0777683305409,64.9092518830911,17,-426.925275522278,3796914373.02668,524.461196422577,8.74101994037628,0.145683665672938,-82.2004127804446,1.2540061222504e-05,239,568,7,71,1,66.6927301562018,68.7229064078441,65.4302128148128,-0.87034984527731,0.647850992809144,-0.111249426234083,66.0614714855073,51.6142980076186,17,-82.2004127804446,1.00875837681587,1.08567233144082,1.38427131960887,172.854899222135,133.058912260284,1291.84236735264,0.866195053211976
3796914403.542,554.976513147354,9.2496085524559,0.154160142540932,-427.33851213146,-1.64966019082128e-06,275,639,11,81,1,51.7374225001692,53.5855470474637,51.5023125875064,0.33239119521613,0.782645073557392,0.557518134386761,51.6198675438378,40.3309700285127,20,-427.33851213146,3796914411.34661,562.781126976013,9.37968544960022,0.15632809082667,-61.2789935794403,1.26730661944601e-05,233,551,7,83,1,40.3645822490701,44.6553816911386,39.9003700858259,-0.735576084471021,-0.176943767590111,-0.456259926030566,40.132476167448,31.3557893596836,20,-61.2789935794403,1.00875599507611,1.08579291460036,1.35492993931906,116.50492678388,82.0873731029364,796.969887981789,0.8538151459161
3796914601.61077,753.045284748077,12.5507547458013,0.209179245763355,-430.900907273225,-2.66743938717857e-06,275,652,11,44,2,57.8999443646951,60.9312379473871,57.7806188298412,-0.213587097951918,0.247855422828987,0.0171341624385345,57.8402815972681,45.191023815764,24,-430.900907273225,3796914609.46788,760.902395248413,12.6817065874736,0.211361776457893,-62.4226387199847,1.02681082950083e-05,232,552,7,46,2,45.4836822057052,49.3369430366798,44.1541672601043,-0.621080551457765,-0.22185297592096,-0.421466763689362,44.8189247329048,35.0173449898504,24,-62.4226387199847,1.00873546277581,1.08578632306166,1.35099191904744,132.038484556441,95.4339034594512,926.548681907119,0.85749428266989
3796914654.2997,805.734221935272,13.4289036989212,0.223815061648687,-430.725447304497,3.64173350112083e-06,278,663,11,57,2,72.3469420862469,75.7732150965225,72.290539931594,0.39749121721898,0.762656909634106,0.580074063426543,72.3187410089205,56.5031472359663,25,-430.725447304497,3796914662.04085,813.47537112236,13.5579228520393,0.225965380867322,-63.2539579988313,5.20692188087457e-06,232,559,7,59,2,58.4352130675609,62.5537260431615,57.5922081725527,-1.49020842273546,-1.47663089432076,-1.48341965852811,58.0137106200568,45.3265251460265,25,-63.2539579988313,1.00873647406081,1.08578153165127,1.39823593085607,145.066048874278,95.7170159082424,929.297364049944,0.843897061924216
3796914667.71773,819.152252674103,13.6525375445684,0.227542292409473,-430.565908383238,-5.37405812721728e-06,306,720,11,61,2,85.3298896077562,88.4942499794855,85.5477225582108,-0.138260980118415,-0.487961289063061,-0.313111134590738,85.4388060829835,66.7539474888883,26,-430.565908383238,3796914673.90303,825.337548732758,13.7556258122126,0.229260430203544,-49.5082962458084,1.86523620776398e-06,251,596,7,64,2,64.3470881285797,65.4378782500183,62.6394329549428,-0.927571510359695,-0.40909397029477,-0.668332740327233,63.4932605417613,49.6077365124509,26,-49.5082962458084,1.0087373935829,1.08586075645472,1.30899550439158,222.321879362729,160.232484109474,1555.66514172207,0.857088859677972
