real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num
3813156834.38649,8.35893988609314,0.139315664768219,0.00232192774613698,6.91967411244849e-05,115.463175467442,183.277257502841,195.226236921753,183.035033712918,1.00031649731104,1.16372993472971,1.08202321602038,183.156145607879,142.266883965407,108,206,5,1,0
3813156834.45395,8.42639684677124,0.140439947446187,0.00234066579076979,1.2209569446413e-05,115.484279097663,220.568775889546,236.61985929167,220.385178360991,2.13950902489949,2.28832618447672,2.2139176046881,220.476977125269,171.255910729183,115,215,5,2,0
3813156834.69755,8.67000079154968,0.144500013192495,0.00240833355320825,1.43005444723079e-05,115.504562802323,143.895226361588,155.115720567528,143.88873877057,1.15710302057833,1.23047255632605,1.19378778845219,143.891982566079,111.768370749117,102,197,5,5,0
3813156834.75883,8.73128294944763,0.145521382490794,0.00242535637484656,5.23316548735384e-06,115.497810470845,151.982409117142,162.294750845263,151.707823784972,1.1584089848798,1.12168550768424,1.14004724628202,151.845116451057,117.945982599488,102,198,5,6,0
3813156834.78691,8.75935697555542,0.145989282925924,0.00243315471543206,-0.000109400626079661,115.501936614527,124.970841184615,131.663609380133,124.706166360824,0.754764814195493,0.816862682890839,0.785813748543166,124.838503772719,96.9685449085167,97,189,5,7,0
3813156834.91568,8.8881242275238,0.148135403792063,0.00246892339653439,-0.000300872932668902,115.562972902061,173.161501597937,185.729845213642,173.24645536017,1.1020617951433,1.29616186134667,1.19911182824498,173.203978479053,134.536519246157,110,209,5,8,0
3813156834.9942,8.96664595603943,0.149444099267324,0.00249073498778873,-7.94187791360199e-05,115.513354634313,148.913259194543,158.31856138671,148.879518295754,0.962662999655403,0.821911479571291,0.892287239613347,148.896388745148,115.655552753469,101,197,5,9,0
3813156835.36866,9.3411111831665,0.155685186386108,0.00259475310643514,-9.72333162275477e-05,115.551495083059,231.127426180631,246.926969688682,231.107058179882,1.78962076591851,1.45563590027411,1.62262833309631,231.117242180257,179.520756819469,118,219,5,12,0
3813156835.52811,9.50055575370789,0.158342595895131,0.00263904326491886,0.000144375139065204,115.544866800141,112.459037515921,119.634723976462,112.738759641023,0.498817082533631,0.715034935981988,0.60692600925781,112.598898578472,87.4614083274688,98,194,5,13,0
3813156835.66971,9.64216113090515,0.160702685515086,0.0026783780919181,7.14829556757406e-05,115.540913952896,118.447996452044,125.963854398565,118.713909022508,0.389639620947302,0.677574806198794,0.533607213573048,118.580952737276,92.1079802569052,98,192,5,16,0
