labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3,total_volume_fl,water_content
Rep1_wnk,1.91486670901981,144.629874850642,131.490627637777,119.208257014256,1.0057141029378,1.09063688003489,2108,0.93139000244277
Rep2_wnk,1.36847268226732,316.80159548183,114.877466919386,88.5216893105269,1.0058562417009,1.0890495651713,2037,0.844476389061448
Rep3_wnk,1.67396325251669,169.939866888398,113.578244517294,97.9010274329422,1.00561952248493,1.09787107811694,2066,0.91774449811791
Rep1_dmso,1.35754861501763,374.45153459237,131.810174381126,97.3337133098085,1.00553997783948,1.09761186935636,2943,0.872765363713092
Rep2_dmso,1.67507215500256,197.126370044634,131.96993897255,113.88622116426,1.00560343327513,1.09734010860779,2872,0.931362684524849
Rep3_dmso,1.49581176971256,278.511539175546,136.556584529601,111.172155463487,1.00550323551739,1.09664642168935,2935,0.905106800962335
