labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3
Rep1_low,1.54834515252677,141.774962678472,74.249770001391,59.4637691521065,1.02462947947256,1.12892152490809
Rep1_high,1.35829463565394,166.863528427106,55.6765452736072,38.2740065853537,1.02462947947256,1.12892152490809
