real_time_s,peak_time_s,peak_time_m,peak_time_h,avg_baseline,bl_slope,pk_fwhm,transit_t,valve_state,pk_order,segment_num,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg
3808152419.42308,64.3039228916168,1.07173204819361,0.0178622008032269,44.3829174505347,5.6058504782335e-05,151,248,5,2,0,104.042183441791,164.81148525514,77.720430343073,-1.45693330231703,-8.97554278195596,-5.2162380421365,90.8813068924319,73.0453790308336
3808152419.53082,64.411669254303,1.07352782090505,0.0178921303484175,44.4086514653112,3.84161517094682e-05,97,192,5,4,0,71.9907552933133,77.1932016106954,72.0066354175346,0.402264151545614,0.326209754820179,0.364236953182896,71.998695355424,57.8685779484584
3808152419.82299,64.7038416862488,1.07839736143748,0.0179732893572913,44.401452730173,-1.87392662050319e-05,81,164,5,5,0,4.32499189631149,4.50188181063542,4.20554588903358,0.153094135743261,0.29716843082036,0.225131283281811,4.26526889267253,3.4281877493515
3808152420.00705,64.8878948688507,1.08146491448085,0.0180244152413474,44.364876312614,-0.000262802393033022,103,199,5,6,0,111.85955705332,121.609884295642,111.667850316838,0.721525419762173,0.84855536182348,0.785040390792827,111.763703685079,89.8294971399253
3808152420.04542,64.92626953125,1.0821044921875,0.0180350748697917,44.3348629244843,0.00017270634606059,107,205,5,7,0,140.118790532476,151.091606680261,139.649223434059,0.659179419520735,0.95943845085604,0.809308935188387,139.884006983268,112.431045061209
3808152420.12232,65.0031638145447,1.08338606357574,0.0180564343929291,44.349623442768,-5.52065027104202e-05,113,213,5,8,0,151.558326664969,164.092464616951,151.18001669367,0.355364944889375,1.21797043187367,0.78666768838152,151.369171679319,121.662186614308
3808152420.23543,65.1162753105164,1.08527125517527,0.0180878542529212,44.363366394349,-7.09313727673191e-05,105,203,5,9,0,153.70917294308,162.331888831195,153.375018852811,-0.683628472364344,-0.40548374098474,-0.544556106674542,153.542095897946,123.408663184486
3808152420.52468,65.4055285453796,1.09009214242299,0.0181682023737166,44.3474456974423,0.000152721491077658,106,204,5,11,0,128.899606779379,139.704627203386,128.51263066871,0.662612530481989,1.05751075138707,0.860061640934532,128.706118724045,103.446875350427
3808152420.54421,65.4250550270081,1.09041758378347,0.0181736263963911,44.3931112255689,-0.000172041343348638,110,209,5,12,0,145.057928404473,157.688684323477,144.944368993665,0.65708408967512,1.62041343332523,1.13874876150018,145.001148699069,116.543921173649
3808152420.69992,65.5807716846466,1.09301286141078,0.0182168810235129,44.4645086924401,3.62138072009336e-06,98,192,5,13,0,99.507479687346,107.404074394068,99.476558952087,0.13350635986429,0.310588964763831,0.22204766231406,99.4920193197165,79.966194482145
