labels,dry_density_gcm3,dry_volume_fl,avg_buoyant_mass_h2o,avg_buoyant_mass_d2o,avg_density_h2o_gcm3,avg_density_d2o_gcm3,total_volume_fl,water_content
Rep1_ink,1.27545530114511,397.222204872694,106.4867344203,70.7762072625966,1.0073767971893,1.09727742892551,2300,0.827294693533612
Rep2_ink,1.31568320784173,322.306552062402,99.237632531759,70.3571844225685,1.00778492933406,1.09739045526702,2307,0.86029191501413
Rep3_ink,1.50700920439552,196.591322317477,98.2016525088858,80.5762393892937,1.00748739767864,1.0971424898354,2339,0.91595069588821
Rep1_wnk,1.39260927494122,285.704682702232,110.095100489966,84.269471815689,1.00726347154496,1.09765621005388,2101,0.864014905900889
Rep2_wnk,1.39293332449192,290.812993209086,112.143910794763,85.7330422484934,1.00731124634036,1.09812860719769,2107,0.861977696625968
Rep3_wnk,1.29517305964515,439.741462796194,126.632753555527,86.4065718082274,1.00720213975439,1.09867903049722,2073,0.787871942693587
Rep1_dmso,1.51450297471991,263.499284258899,133.587064820768,109.456234017488,1.0075298146353,1.0991081689035,3010,0.912458709548539
Rep2_dmso,1.35412624436878,427.700026851604,148.206655423292,109.949699745216,1.00760614589164,1.09705424801053,3012,0.858001319106373
Rep3_dmso,1.41239789463355,323.426737483619,130.909111696457,101.36890503887,1.00764127891594,1.09897635803593,3028,0.893187999510033
