real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3,snacs
3815062706.86915,1163.06750655174,19.384458442529,0.323074307375484,0.000192743244753588,738.619310761213,98.8462431389355,108.811022192797,98.7114384703358,0.510491396480813,0.43005956152833,0.470275479004572,98.7788408046357,75.1216731736259,167,286,0,10,0,192.513520947541,1696.88172396572,1.05987042386788,0.000497713511354258
3815062711.00315,1167.20151257515,19.4533585429192,0.324222642381986,5.29945480120004e-05,738.557129334707,132.226352277353,146.310697539496,132.207802129251,0.733184077930112,0.725933422524923,0.729558750227517,132.217077203302,100.551575425781,177,296,0,16,0,233.13038458808,2054.89301198959,1.06453275457121,0.000486127634253566
3815062713.09495,1169.29330825806,19.4882218043009,0.324803696738349,1.53728454193562e-05,738.511424712338,97.603744541129,107.713121328616,97.6775830602753,0.277470494674781,0.368484572456566,0.322977533565673,97.6406638007021,74.2560853594063,173,292,0,18,0,228.950133765334,2018.04681444566,1.05239601723204,0.000300346525396239
3815062716.57091,1172.76926851273,19.5461544752121,0.325769241253535,-0.000172136766523033,738.527594316918,85.6123470688034,91.8785695271411,85.5051098493507,-0.101800490424971,-0.108191368777721,-0.104995929601346,85.558728459077,65.0677289194525,181,303,0,20,0,228.630125216545,2015.22614681005,1.04788805314106,8.89055781999958e-05
3815062724.83629,1181.0346558094,19.6839109301567,0.328065182169278,0.00036629400541666,738.372711478238,82.971079852868,91.6914145420209,82.6801012169815,0.515657602969297,0.266900051192392,0.391278827080844,82.8255905349247,62.9891674359999,157,271,0,29,0,109.054026324519,961.240453575095,1.08112904343729,0.000811491663826709
3815062727.48338,1183.68174314499,19.7280290524165,0.328800484206941,0.000691170773367612,738.488098194559,95.1411982781159,104.937010759383,95.0074450690358,0.137582720864781,0.331741319189058,0.23466202002692,95.0743216735758,72.3043726954868,168,285,0,35,0,287.024856445318,2529.93779776467,1.04417950608879,0.000105116151116831
3815062727.81662,1184.01498389244,19.733583064874,0.328893051081234,9.65667341042017e-05,738.368564367259,144.338552594575,158.630555749082,144.56680928257,1.15621816066979,0.686416521080097,0.921317340874945,144.452680938573,109.856797246524,158,274,0,36,0,244.803345065843,2157.78258152111,1.06651189362048,0.000532351082257459
3815062729.48186,1185.68022179604,19.7613370299339,0.329355617165565,0.000480567381105697,738.456429881932,104.151489281875,113.805635655165,103.709870534462,0.0490733047599904,0.102190313117497,0.0756318089387437,103.930679908168,79.0396658350718,172,292,0,38,0,348.917384337757,3075.48025584135,1.04129994253254,-9.93965730358349e-05
3815062733.24372,1189.4420800209,19.8240346670151,0.330400577783585,0.000603028855397955,738.644607576756,136.127197621554,149.859124494448,136.152393577225,-0.204500039012467,-0.335543321924134,-0.2700216804683,136.139795599389,103.534817250676,169,287,0,40,0,326.651875746008,2879.22425045441,1.05155927522295,-0.000168719852869146
3815062734.26194,1190.46029853821,19.8410049756368,0.330683416260613,-0.000212745101496557,738.500258429812,243.322870877312,258.866620336211,242.990218288202,-2.24288867398911,-2.51551325702376,-2.37920096550644,243.156544582757,184.921450012773,177,298,0,43,0,490.189719449583,4320.70418802709,1.05839891470589,-0.000985865540350729
3815062734.35466,1190.55302023888,19.8425503373146,0.330709172288577,-0.000330490578562183,738.459180847178,85.6007314931386,94.6857186245319,85.4796325361619,0.399330919606477,-0.0442436441846913,0.177543637710893,85.5401820146503,65.0536242799831,148,260,0,44,0,173.626602057559,1530.40579371059,1.05810743466036,0.000378191622059293
3815062734.81868,1191.01703739166,19.8502839565277,0.330838065942129,0.000126600968779156,738.437287169533,120.913739622586,131.913133075544,120.945776620427,0.00414396998429538,-0.0841223978437814,-0.039989213929743,120.929758121506,91.9675275855546,170,288,0,45,0,331.438764583844,2921.41756832424,1.04708044585708,-9.91709705731941e-05
